order_id,customer_id,order_date,status,delivery_date
O002253,C00251,2024-07-31,Delivered,2024-08-08
O002254,C00046,2023-01-22,Delivered,2023-01-25
O002255,C00053,2023-02-20,Delivered,2023-02-26
O002256,C00372,2023-08-08,Delivered,2023-08-16
O002257,C00392,2023-02-22,Shipped,
O002258,C00367,2023-08-17,Delivered,2023-08-27
O002259,C00097,2024-06-02,Delivered,2024-06-04
O002260,C00123,2024-02-20,Placed,
O002261,C00396,2024-08-24,SHIPPED,
O002262,C00307,2024-02-27,Delivered,2024-03-03
O002263,C00368,2023-10-29,Delivered,2023-11-03
O002264,C00058,2024-07-26,Delivered,2024-08-03
O002265,C00359,2024-06-23,Delivered,2024-06-28
O002266,C00014,2023-12-05,Delivered,2023-12-09
O002267,C00328,2023-01-12,Returned,2023-01-17
O002268,C00084,2023-09-06,Delivered,2023-09-09
O002269,C00195,2024-12-30,Shipped,
O002270,C00014,2024-08-21,Delivered,2024-08-27
O002271,C00142,2023-03-10,Cancelled,
O002272,C00376,2024-02-25,Delivered,2024-02-29
O002273,C00303,2024-01-13,Placed,
O002274,C00033,2023-01-23,Delivered,2023-01-27
O002275,C00145,2024-03-09,Delivered,2024-03-17
O002276,C00245,2024-07-15,PLACED,
O002277,C00264,2024-02-21,DELIVERED,2024-02-20
O002278,C00154,2023-11-16,Delivered,2023-11-22
O002279,C00077,2023-06-06,Shipped,
O002280,C00246,2023-03-26,Shipped,
O002281,C00391,2024-02-12,Shipped,
O002282,C00144,2024-06-06,delivered,2024-06-12
O002283,C00001,2023-02-28,Delivered,2023-02-26
O002284,C00199,2024-01-28,Cancelled,
O002285,C00367,2023-01-18,Cancelled,
O002286,C00327,2023-10-31,SHIPPED,
O002287,C00235,2023-09-29,Delivered,2023-10-05
O002288,C00181,2024-10-30,Delivered,2024-11-08
O002289,C00219,2023-07-27,Placed,
O002290,C00295,2024-02-20,Shipped,
O002291,C00166,2023-01-11,DELIVERED,2023-01-17
O002292,C00159,2024-04-04,Cancelled,
O002293,C00181,2024-07-30,Placed,
O002294,C00093,2023-03-27,Delivered,2023-03-31
O002295,C00164,2023-10-22,Delivered,2023-10-27
O002296,C00287,2023-10-31,Cancelled,
O002297,C00080,2024-08-13,Delivered,2024-08-21
O002298,C00394,2023-05-12,Delivered,2023-05-14
O002299,C00078,2024-08-26,CANCELLED,
O002300,C00023,2024-05-22,Placed,
O002301,C00063,2024-03-20,Returned,2024-03-26
O002302,C00295,2023-07-29,Delivered,2023-08-08
O002303,C00370,2024-06-21,DELIVERED,2024-06-30
O002304,C00156,2023-10-16,Delivered,2023-10-26
O002305,C00077,2023-05-08,Delivered,2023-05-10
O002306,C00012,2024-10-17,Shipped,
O002307,C00184,2023-09-09,Delivered,2023-09-15
O002308,C00176,2023-07-02,delivered,2023-07-11
O002309,C00186,2024-01-13,Delivered,2024-01-16
O002310,C00289,2023-01-09,Delivered,2023-01-17
O002311,C00310,2024-11-07,Delivered,2024-11-17
O002312,C00016,2024-05-29,Placed,
O002313,C00011,2023-07-12,Delivered,2023-07-20
O002314,C00361,2024-07-03,Delivered,2024-07-08
O002315,C00241,2024-08-30,delivered,2024-09-09
O002316,C00135,2024-07-12,Delivered,2024-07-22
O002317,C00165,2023-08-04,Delivered,2023-08-06
O002318,C00223,2023-10-21,Delivered,2023-10-27
O002319,C00048,2024-12-27,Shipped,
O002320,C00002,2023-03-05,Returned,2023-03-10
O002321,C00138,2024-08-07,cancelled,
O002322,C00202,2023-06-24,delivered,2023-07-01
O002323,C00290,2024-11-11,Delivered,2024-11-17
O002324,C00121,2023-05-24,Delivered,2023-05-26
O002325,C00068,2024-12-21,Shipped,
O002326,C00158,2024-08-07,Cancelled,
O002327,C00077,2023-03-28,Cancelled,
O002328,C00185,2023-02-01,Delivered,2023-02-04
O002329,C00046,2023-11-01,Placed,
O002330,C00116,2023-10-07,Delivered,2023-10-13
O002331,C00329,2024-06-13,Cancelled,
O002332,C00174,2023-01-13,Shipped,
O002333,C00286,2023-09-17,Shipped,
O002334,C00069,2023-11-15,Delivered,2023-11-25
O002335,C00384,2023-03-18,Delivered,2023-03-23
O002336,C00060,2023-02-06,cancelled,
O002337,C00240,2024-03-18,DELIVERED,2024-03-28
O002338,C00321,2024-06-07,Shipped,
O002339,C00012,2024-06-12,Delivered,2024-06-13
O002340,C00061,2024-09-08,DELIVERED,2024-09-15
O002341,C00211,2023-02-28,Placed,
O002342,C00374,2024-07-25,Cancelled,
O002343,C00135,2024-03-02,SHIPPED,
O002344,C00249,2023-06-16,Delivered,2023-06-20
O002345,C00327,2024-02-28,Delivered,2024-03-01
O002346,C00289,2023-02-01,Placed,
O002347,C00272,2023-02-10,Cancelled,
O002348,C00013,2024-06-22,Delivered,2024-06-26
O002349,C00107,2024-08-18,Shipped,
O002350,C00216,2023-01-17,DELIVERED,2023-01-18
O002351,C00092,2023-09-07,Delivered,2023-09-09
O002352,C00205,2023-03-19,PLACED,
O002353,C00313,2024-10-18,Shipped,
O002354,C00122,2023-07-12,Delivered,2023-07-16
O002355,C00232,2023-01-02,Placed,
O002356,C00384,2023-02-18,Delivered,2023-02-21
O002357,C00260,2024-09-06,Returned,2024-09-15
O002358,C00244,2024-09-13,Placed,
O002359,C00136,2023-10-09,Shipped,
O002360,C00349,2023-10-15,Delivered,2023-10-16
O002361,C00115,2024-08-05,Delivered,2024-08-11
O002362,C00301,2023-11-20,Placed,
O002363,C00302,2024-04-14,delivered,2024-04-20
O002364,C00056,2024-12-26,Delivered,2025-01-04
O002365,C00114,2023-02-09,Delivered,2023-02-10
O002366,C00394,2023-03-11,Delivered,2023-03-13
O002367,C00116,2024-07-19,delivered,2024-07-24
O002368,C00094,2024-07-30,DELIVERED,2024-08-01
O002369,C00384,2023-11-12,Delivered,2023-11-22
O002370,C00398,2024-10-01,Cancelled,
O002371,C00083,2023-05-05,Returned,2023-05-06
O002372,C00065,2023-06-20,delivered,2023-06-21
O002373,C00189,2023-10-31,Returned,2023-11-06
O002374,C00094,2023-04-22,Placed,
O002375,C00179,2024-05-15,Shipped,
O002376,C00195,2023-11-13,Shipped,
O002377,C00112,2023-04-22,Delivered,2023-05-02
O002378,C00072,2023-11-21,Returned,2023-11-24
O002379,C00240,2023-07-16,Shipped,
O002380,C00294,2024-10-05,CANCELLED,
O002381,C00193,2024-10-07,Cancelled,
O002382,C00297,2023-10-08,Delivered,2023-10-12
O002383,C00317,2024-11-18,Delivered,2024-11-22
O002384,C00111,2023-01-22,shipped,
O002385,C00290,2023-12-29,delivered,2023-12-30
O002386,C00280,2023-05-20,Delivered,2023-05-22
O002387,C00367,2024-11-27,Delivered,2024-12-07
O002388,C00396,2024-08-28,Delivered,2024-09-03
O002389,C00353,2024-04-04,Delivered,2024-04-09
O002390,C00235,2023-10-14,Shipped,
O002391,C00390,2024-12-28,Delivered,2024-12-29
O002392,C00035,2024-12-25,Delivered,2024-12-26
O002393,C00320,2024-05-17,DELIVERED,2024-05-23
O002394,C00384,2024-03-27,Returned,2024-04-06
O002395,C00382,2024-10-05,Delivered,2024-10-14
O002396,C00221,2023-07-05,Delivered,2023-07-07
O002397,C00201,2023-08-27,Delivered,2023-08-31
O002398,C00317,2023-11-15,Delivered,2023-11-18
O002399,C00353,2023-01-29,Delivered,2023-02-01
O002400,C00214,2023-12-22,Shipped,
O002401,C00241,2024-09-30,Delivered,2024-10-02
O002402,C00167,2023-03-10,delivered,2023-03-12
O002403,C00275,2024-03-09,Delivered,2024-03-17
O002404,C00072,2023-06-30,Delivered,2023-07-07
O002405,C00082,2023-05-18,Delivered,2023-05-22
O002406,C00385,2023-09-25,Returned,2023-09-29
O002407,C00337,2024-03-05,Delivered,2024-03-11
O002408,C00135,2024-04-03,Shipped,
O002409,C00271,2024-03-17,Delivered,2024-03-26
O002410,C00093,2023-07-25,Delivered,2023-08-02
O002411,C00181,2023-08-14,Delivered,2023-08-20
O002412,C00005,2023-07-09,Shipped,
O002413,C00132,2024-08-12,DELIVERED,2024-08-15
O002414,C00374,2023-01-01,Cancelled,
O002415,C00150,2023-03-16,Cancelled,
O002416,C00251,2024-09-08,Cancelled,
O002417,C00012,2023-02-15,Delivered,2023-02-17
O002418,C00347,2024-08-28,Delivered,2024-09-02
O002419,C00134,2024-01-02,Delivered,2024-01-03
O002420,C00270,2023-03-10,Shipped,
O002421,C00189,2023-06-27,Shipped,
O002422,C00025,2024-06-20,Shipped,
O002423,C00345,2023-08-05,delivered,2023-08-14
O002424,C00111,2024-02-04,Delivered,2024-02-14
O002425,C00101,2023-11-14,Delivered,2023-11-22
O002426,C00399,2024-11-18,cancelled,
O002427,C00097,2024-05-21,Shipped,
O002428,C00276,2023-06-24,Cancelled,
O002429,C00111,2024-05-05,Delivered,2024-05-12
O002430,C00336,2023-09-21,PLACED,
O002431,C00037,2023-09-27,Delivered,2023-10-06
O002432,C00233,2023-09-17,Delivered,2023-09-21
O002433,C00255,2024-03-18,Delivered,2024-03-27
O002434,C00014,2024-11-29,Cancelled,
O002435,C00340,2024-09-09,Delivered,2024-09-12
O002436,C00233,2023-07-15,Delivered,2023-07-25
O002437,C00026,2023-03-20,Delivered,2023-03-30
O002438,C00087,2023-05-08,Delivered,2023-05-13
O002439,C00105,2023-08-30,Shipped,
O002440,C00055,2023-05-15,Shipped,
O002441,C00021,2024-05-21,Delivered,2024-05-30
O002442,C00329,2023-05-25,delivered,2023-05-26
O002443,C00025,2024-10-17,Delivered,2024-10-20
O002444,C00169,2023-01-13,Delivered,2023-01-16
O002445,C00125,2023-12-18,DELIVERED,2023-12-26
O002446,C00226,2023-07-04,DELIVERED,2023-07-14
O002447,C00015,2023-12-21,returned,2023-12-25
O002448,C00317,2024-07-06,Delivered,2024-07-09
O002449,C00030,2024-12-06,Shipped,
O002450,C00101,2023-04-02,RETURNED,2023-04-03
O002451,C00213,2024-02-06,Delivered,2024-02-09
O002452,C00398,2024-02-12,SHIPPED,
O002453,C00366,2023-02-14,placed,
O002454,C00145,2024-04-01,Delivered,2024-04-08
O002455,C00127,2024-03-07,shipped,
O002456,C00173,2023-05-04,Delivered,2023-05-06
O002457,C00157,2024-02-23,DELIVERED,2024-02-27
O002458,C00301,2023-06-13,RETURNED,2023-06-18
O002459,C00152,2024-03-15,shipped,
O002460,C00031,2023-06-08,DELIVERED,2023-06-18
O002461,C00312,2023-02-03,Delivered,2023-02-08
O002462,C00180,2024-08-28,shipped,
O002463,C00072,2024-06-01,Delivered,2024-06-08
O002464,C00201,2024-06-14,Delivered,2024-06-20
O002465,C00379,2023-12-09,Delivered,2023-12-12
O002466,C00105,2023-11-08,Returned,2023-11-18
O002467,C00216,2023-02-17,Shipped,
O002468,C00098,2024-09-22,Delivered,2024-09-27
O002469,C00048,2024-12-25,delivered,2024-12-30
O002470,C00004,2023-05-05,delivered,2023-05-12
O002471,C00016,2024-10-08,DELIVERED,2024-10-11
O002472,C00399,2024-01-11,Placed,
O002473,C00124,2024-02-09,Delivered,2024-02-11
O002474,C00066,2024-05-11,shipped,
O002475,C00282,2024-02-13,DELIVERED,2024-02-15
O002476,C00170,2023-06-28,Cancelled,
O002477,C00211,2024-05-19,delivered,2024-05-20
O002478,C00347,2024-06-16,Cancelled,
O002479,C00066,2023-04-26,delivered,2023-05-06
O002480,C00010,2023-12-25,Delivered,2023-12-31
O002481,C00030,2023-04-12,Delivered,2023-04-17
O002482,C00286,2023-03-27,delivered,2023-04-04
O002483,C00162,2023-01-17,Shipped,
O002484,C00177,2023-03-21,Delivered,2023-03-22
O002485,C00343,2024-06-24,delivered,2024-07-01
O002486,C00067,2023-01-25,Delivered,2023-01-30
O002487,C00006,2024-10-18,Returned,2024-10-21
O002488,C00044,2023-01-12,Shipped,
O002489,C00012,2023-07-20,DELIVERED,2023-07-26
O002490,C00145,2023-03-21,Delivered,2023-03-26
O002491,C00300,2024-11-07,Placed,
O002492,C00361,2023-05-04,placed,
O002493,C00044,2023-10-02,delivered,2023-10-03
O002494,C00247,2024-05-09,DELIVERED,2024-05-13
O002495,C00224,2023-06-02,Delivered,2023-06-12
O002496,C00273,2024-12-26,Delivered,2024-12-29
O002497,C00351,2023-01-31,Shipped,
O002498,C00147,2023-08-27,Delivered,2023-09-02
O002499,C00118,2023-06-20,Delivered,2023-06-24
O002500,C00241,2023-03-02,Delivered,2023-03-04
O002501,C00249,2024-06-24,Delivered,2024-06-28
O002502,C00130,2023-05-01,Returned,2023-05-06
O002503,C00064,2024-08-12,Delivered,2024-08-20
O002504,C00086,2024-10-02,Delivered,2024-10-08
O002505,C00023,2024-10-19,Shipped,
O002506,C00026,2024-01-19,DELIVERED,2024-01-20
O002507,C00168,2024-08-05,Cancelled,
O002508,C00147,2023-06-25,DELIVERED,2023-06-26
O002509,C00354,2023-09-02,Delivered,2023-09-09
O002510,C00099,2024-02-03,Delivered,2024-02-13
O002511,C00013,2024-06-15,Delivered,2024-06-16
O002512,C00298,2024-03-24,DELIVERED,2024-03-27
O002513,C00394,2023-02-23,Cancelled,
O002514,C00041,2024-07-15,shipped,
O002515,C00390,2023-05-20,Delivered,2023-05-24
O002516,C00125,2024-08-15,Shipped,
O002517,C00307,2024-05-16,Delivered,2024-05-17
O002518,C00303,2023-02-11,Delivered,2023-02-20
O002519,C00117,2024-08-06,Returned,2024-08-13
O002520,C00002,2024-03-11,Cancelled,
O002521,C00336,2023-02-28,DELIVERED,2023-03-03
O002522,C00329,2024-05-28,Returned,2024-06-01
O002523,C00313,2024-03-03,Delivered,2024-03-07
O002524,C00176,2024-07-18,Delivered,2024-07-19
O002525,C00126,2023-12-02,Shipped,
O002526,C00072,2023-01-01,Delivered,2023-01-07
O002527,C00301,2023-11-24,Cancelled,
O002528,C00236,2024-03-03,Delivered,2024-03-06
O002529,C00280,2023-09-09,Delivered,2023-09-11
O002530,C00310,2024-06-03,Delivered,2024-06-13
O002531,C00246,2023-07-27,Placed,
O002532,C00287,2024-09-11,Placed,
O002533,C00078,2023-02-02,Shipped,
O002534,C00176,2024-09-24,Shipped,
O002535,C00305,2023-09-14,Delivered,2023-09-16
O002536,C00279,2023-11-19,Shipped,
O002537,C00251,2023-03-13,Returned,2023-03-19
O002538,C00034,2023-01-18,Shipped,
O002539,C00222,2023-11-24,Returned,2023-11-29
O002540,C00157,2024-04-09,Placed,
O002541,C00172,2023-06-22,SHIPPED,
O002542,C00064,2024-06-27,delivered,2024-07-07
O002543,C00078,2024-12-24,Delivered,2024-12-31
O002544,C00312,2023-06-23,Cancelled,
O002545,C00192,2023-02-16,Cancelled,
O002546,C00060,2023-01-29,Delivered,2023-01-31
O002547,C00140,2024-03-09,DELIVERED,2024-03-13
O002548,C00087,2024-12-02,Delivered,2024-12-10
O002549,C00180,2023-07-26,Delivered,2023-08-03
O002550,C00296,2024-04-24,Delivered,2024-05-01
O002551,C00328,2023-11-05,Delivered,2023-11-09
O002552,C00309,2023-07-11,Delivered,2023-07-13
O002553,C00156,2023-11-16,Cancelled,
O002554,C00349,2023-03-01,Shipped,
O002555,C00055,2023-03-22,Delivered,2023-03-24
O002556,C00199,2024-08-07,Cancelled,
O002557,C00192,2023-08-20,Placed,
O002558,C00218,2023-12-28,Delivered,2024-01-02
O002559,C00092,2023-08-12,Delivered,2023-08-20
O002560,C00307,2023-06-04,Returned,2023-06-02
O002561,C00397,2024-11-02,delivered,2024-11-12
O002562,C00211,2024-09-23,Delivered,2024-09-27
O002563,C00392,2023-06-27,Delivered,2023-07-01
O002564,C00027,2024-12-28,delivered,2025-01-03
O002565,C00055,2023-09-13,Delivered,2023-09-22
O002566,C00236,2024-09-29,Delivered,2024-10-08
O002567,C00339,2024-08-24,Delivered,2024-09-03
O002568,C00242,2024-11-02,Delivered,2024-11-12
O002569,C00113,2023-09-27,delivered,2023-10-03
O002570,C00011,2024-12-25,Cancelled,
O002571,C00317,2024-01-09,Delivered,2024-01-10
O002572,C00112,2023-02-05,delivered,2023-02-04
O002573,C00110,2023-08-08,RETURNED,2023-08-05
O002574,C00164,2024-01-06,Delivered,2024-01-08
O002575,C00228,2024-05-17,Cancelled,
O002576,C00119,2024-08-27,Delivered,2024-09-05
O002577,C00176,2023-08-06,Shipped,
O002578,C00297,2024-06-04,Delivered,2024-06-13
O002579,C00385,2023-05-06,Delivered,2023-05-07
O002580,C00011,2024-04-06,Delivered,2024-04-11
O002581,C00367,2024-08-10,Returned,2024-08-15
O002582,C00322,2024-01-23,Placed,
O002583,C00253,2024-11-07,Delivered,2024-11-10
O002584,C00328,2024-11-02,Shipped,
O002585,C00300,2024-09-28,Delivered,2024-10-02
O002586,C00089,2024-03-16,Returned,2024-03-19
O002587,C00189,2024-07-17,Delivered,2024-07-21
O002588,C00123,2024-12-08,Delivered,2024-12-16
O002589,C00098,2023-05-06,Returned,2023-05-15
O002590,C00291,2023-12-16,Cancelled,
O002591,C00356,2023-11-24,Delivered,2023-12-04
O002592,C00380,2024-06-26,Shipped,
O002593,C00377,2024-04-21,Shipped,
O002594,C00211,2023-11-04,Delivered,2023-11-13
O002595,C00216,2023-04-16,Delivered,2023-04-20
O002596,C00068,2024-11-07,Delivered,2024-11-04
O002597,C00254,2023-11-28,Shipped,
O002598,C00246,2023-11-04,Returned,2023-11-09
O002599,C00148,2023-07-27,Returned,2023-07-30
O002600,C00034,2024-05-07,DELIVERED,2024-05-15
O002601,C00309,2023-05-06,Shipped,
O002602,C00260,2024-02-06,Delivered,2024-02-11
O002603,C00377,2024-01-12,Placed,
O002604,C00264,2023-01-04,Cancelled,
O002605,C00014,2024-11-14,cancelled,
O002606,C00219,2023-06-26,Delivered,2023-07-03
O002607,C00062,2023-06-29,placed,
O002608,C00210,2023-10-28,Placed,
O002609,C00236,2024-11-14,DELIVERED,2024-11-21
O002610,C00397,2023-03-04,Delivered,2023-03-11
O002611,C00077,2023-01-03,Delivered,2023-01-10
O002612,C00311,2024-02-29,Delivered,2024-03-03
O002613,C00053,2023-04-17,Delivered,2023-04-21
O002614,C00384,2023-11-16,placed,
O002615,C00127,2023-06-06,Delivered,2023-06-12
O002616,C00286,2023-06-25,DELIVERED,2023-06-26
O002617,C00397,2023-09-16,Delivered,2023-09-20
O002618,C00365,2024-08-15,Shipped,
O002619,C00020,2024-11-27,Shipped,
O002620,C00067,2024-12-30,Delivered,2025-01-01
O002621,C00250,2023-09-03,Shipped,
O002622,C00109,2023-09-30,Cancelled,
O002623,C00326,2024-07-23,Delivered,2024-08-02
O002624,C00203,2023-04-19,Delivered,2023-04-21
O002625,C00290,2023-10-23,Delivered,2023-11-02
O002626,C00034,2023-01-11,Shipped,
O002627,C00214,2024-09-05,Delivered,2024-09-13
O002628,C00115,2024-03-22,Delivered,2024-03-25
O002629,C00327,2023-09-10,shipped,
O002630,C00262,2023-08-11,Delivered,2023-08-20
O002631,C00315,2024-09-16,Shipped,
O002632,C00296,2023-09-04,Delivered,2023-09-11
O002633,C00351,2024-09-26,Delivered,2024-10-04
O002634,C00266,2024-08-12,delivered,2024-08-18
O002635,C00189,2023-07-30,Delivered,2023-08-09
O002636,C00271,2024-12-23,Returned,2025-01-02
O002637,C00132,2024-04-12,Cancelled,
O002638,C00064,2024-07-04,Delivered,2024-07-11
O002639,C00172,2024-12-11,DELIVERED,2024-12-21
O002640,C00386,2023-06-18,Delivered,2023-06-20
O002641,C00358,2023-08-21,Delivered,2023-08-29
O002642,C00028,2024-05-19,Delivered,2024-05-24
O002643,C00068,2023-10-06,Delivered,2023-10-07
O002644,C00129,2023-02-11,Delivered,2023-02-14
O002645,C00063,2023-06-07,Returned,2023-06-12
O002646,C00074,2024-10-08,Returned,2024-10-14
O002647,C00020,2024-12-13,Delivered,2024-12-14
O002648,C00268,2023-03-04,Delivered,2023-03-05
O002649,C00280,2024-05-21,Delivered,2024-05-22
O002650,C00196,2023-08-07,Placed,
O002651,C00059,2024-10-06,Delivered,2024-10-14
O002652,C00200,2024-02-10,Returned,2024-02-12
O002653,C00088,2024-06-08,RETURNED,2024-06-15
O002654,C00098,2023-08-20,CANCELLED,
O002655,C00223,2024-08-01,Shipped,
O002656,C00121,2024-01-10,Cancelled,
O002657,C00073,2023-08-17,Delivered,2023-08-26
O002658,C00204,2023-01-09,returned,2023-01-10
O002659,C00284,2023-06-27,Delivered,2023-07-04
O002660,C00313,2024-12-12,Placed,
O002661,C00289,2024-06-26,placed,
O002662,C00196,2023-12-10,shipped,
O002663,C00398,2023-03-16,Delivered,2023-03-25
O002664,C00031,2024-09-07,PLACED,
O002665,C00295,2023-10-02,Shipped,
O002666,C00317,2023-04-26,Delivered,2023-04-30
O002667,C00364,2023-01-23,returned,2023-01-30
O002668,C00298,2024-09-28,Cancelled,
O002669,C00246,2023-08-18,Delivered,2023-08-25
O002670,C00170,2023-01-24,Returned,2023-01-25
O002671,C00044,2023-05-11,Placed,
O002672,C00085,2024-11-16,Delivered,2024-11-22
O002673,C00116,2023-02-07,Shipped,
O002674,C00353,2023-01-16,Delivered,2023-01-26
O002675,C00197,2024-07-05,placed,
O002676,C00143,2023-12-19,Delivered,2023-12-28
O002677,C00092,2023-04-01,Delivered,2023-04-02
O002678,C00006,2023-08-17,Delivered,2023-08-22
O002679,C00163,2024-12-18,Cancelled,
O002680,C00110,2023-04-10,DELIVERED,2023-04-19
O002681,C00110,2024-05-02,Delivered,2024-05-06
O002682,C00260,2024-05-19,delivered,2024-05-24
O002683,C00167,2024-06-22,delivered,2024-06-26
O002684,C00007,2024-10-02,Delivered,2024-10-11
O002685,C00051,2024-06-22,Shipped,
O002686,C00256,2024-03-05,Delivered,2024-03-12
O002687,C00134,2023-08-19,Delivered,2023-08-25
O002688,C00353,2023-08-24,Delivered,2023-08-26
O002689,C00301,2024-09-29,Delivered,2024-10-07
O002690,C00065,2023-01-24,Placed,
O002691,C00328,2023-02-13,Delivered,2023-02-14
O002692,C00146,2024-06-11,Cancelled,
O002693,C00334,2023-12-24,Delivered,2023-12-28
O002694,C00268,2023-07-30,Delivered,2023-08-07
O002695,C00225,2024-11-12,Placed,
O002696,C00278,2023-03-29,Delivered,2023-04-03
O002697,C00117,2024-01-13,Delivered,2024-01-17
O002698,C00302,2024-02-01,delivered,2024-02-07
O002699,C00349,2024-10-30,Delivered,2024-11-06
O002700,C00019,2023-04-20,Delivered,2023-04-28
O002701,C00076,2023-08-11,Placed,
O002702,C00110,2024-10-25,Cancelled,
O002703,C00259,2023-07-20,Delivered,2023-07-24
O002704,C00363,2024-04-25,Delivered,2024-05-05
O002705,C00337,2024-08-24,Delivered,2024-08-26
O002706,C00085,2024-12-13,SHIPPED,
O002707,C00139,2024-12-10,Delivered,2024-12-19
O002708,C00182,2023-06-10,Shipped,
O002709,C00032,2023-07-19,DELIVERED,2023-07-28
O002710,C00040,2024-03-25,DELIVERED,2024-03-31
O002711,C00335,2023-06-04,Shipped,
O002712,C00128,2024-06-22,Placed,
O002713,C00179,2023-04-22,Delivered,2023-04-29
O002714,C00002,2024-10-11,Delivered,2024-10-15
O002715,C00310,2024-03-16,Delivered,2024-03-18
O002716,C00306,2023-02-21,returned,2023-02-22
O002717,C00219,2023-01-28,Delivered,2023-02-07
O002718,C00031,2024-04-06,Returned,2024-04-07
O002719,C00259,2023-07-29,Delivered,2023-08-04
O002720,C00105,2024-09-18,Delivered,2024-09-28
O002721,C00151,2023-11-24,Delivered,2023-12-02
O002722,C00043,2024-04-11,Delivered,2024-04-13
O002723,C00097,2024-04-25,Delivered,2024-05-04
O002724,C00004,2023-03-03,Delivered,2023-03-09
O002725,C00133,2023-10-25,Shipped,
O002726,C00382,2024-12-31,Delivered,2025-01-10
O002727,C00315,2024-05-30,delivered,2024-05-31
O002728,C00340,2023-09-11,Delivered,2023-09-15
O002729,C00388,2024-05-25,Cancelled,
O002730,C00365,2023-10-12,Delivered,2023-10-15
O002731,C00009,2023-08-25,delivered,2023-08-28
O002732,C00102,2023-03-22,delivered,2023-03-30
O002733,C00102,2024-05-27,Placed,
O002734,C00393,2024-05-03,Delivered,2024-05-13
O002735,C00389,2023-12-24,Delivered,2023-12-31
O002736,C00240,2024-05-10,Returned,2024-05-20
O002737,C00258,2024-05-05,Placed,
O002738,C00215,2023-09-25,Shipped,
O002739,C00238,2024-02-09,Delivered,2024-02-16
O002740,C00343,2023-11-23,Delivered,2023-11-26
O002741,C00007,2024-06-29,Delivered,2024-07-01
O002742,C00098,2024-10-06,placed,
O002743,C00068,2024-04-23,delivered,2024-04-24
O002744,C00070,2024-01-11,Delivered,2024-01-15
O002745,C00284,2023-12-31,Placed,
O002746,C00028,2024-02-20,delivered,2024-02-25
O002747,C00333,2023-08-05,Shipped,
O002748,C00226,2024-05-11,Delivered,2024-05-17
O002749,C00016,2024-11-18,PLACED,
O002750,C00219,2024-05-22,Shipped,
O002751,C00300,2023-08-04,DELIVERED,2023-08-11
O002752,C00393,2024-07-12,DELIVERED,2024-07-21
O002753,C00052,2024-02-23,Returned,2024-02-27
O002754,C00123,2024-08-21,Returned,2024-08-31
O002755,C00024,2023-12-11,Placed,
O002756,C00064,2023-09-26,Delivered,2023-10-01
O002757,C00376,2023-09-21,Delivered,2023-09-23
O002758,C00356,2023-09-10,Delivered,2023-09-13
O002759,C00178,2023-05-04,Delivered,2023-05-03
O002760,C00196,2023-06-06,Shipped,
O002761,C00220,2024-08-12,delivered,2024-08-15
O002762,C00155,2023-06-26,Delivered,2023-06-29
O002763,C00216,2023-09-12,DELIVERED,2023-09-16
O002764,C00327,2024-10-11,Delivered,2024-10-19
O002765,C00380,2023-12-21,cancelled,
O002766,C00049,2024-05-28,DELIVERED,2024-06-04
O002767,C00075,2023-02-12,Delivered,2023-02-16
O002768,C00179,2023-06-11,Delivered,2023-06-13
O002769,C00200,2023-04-23,Delivered,2023-04-27
O002770,C00336,2023-11-22,cancelled,
O002771,C00190,2023-06-28,Delivered,2023-07-07
O002772,C00084,2024-03-12,Placed,
O002773,C00114,2023-03-21,Cancelled,
O002774,C00133,2024-03-08,Delivered,2024-03-09
O002775,C00362,2023-06-17,Delivered,2023-06-21
O002776,C00157,2023-01-19,Delivered,2023-01-22
O002777,C00266,2024-05-08,Delivered,2024-05-13
O002778,C00367,2023-06-22,shipped,
O002779,C00251,2023-06-28,DELIVERED,2023-07-07
O002780,C00273,2024-09-06,delivered,2024-09-16
O002781,C00391,2024-01-04,Delivered,2024-01-09
O002782,C00263,2023-07-12,DELIVERED,2023-07-16
O002783,C00271,2024-01-19,Delivered,2024-01-21
O002784,C00254,2023-06-20,Cancelled,
O002785,C00067,2023-08-25,Delivered,2023-09-03
O002786,C00328,2023-10-30,Delivered,2023-10-31
O002787,C00210,2023-03-17,cancelled,
O002788,C00054,2023-09-02,SHIPPED,
O002789,C00360,2023-02-25,Delivered,2023-02-26
O002790,C00075,2024-08-16,delivered,2024-08-20
O002791,C00252,2024-06-19,Delivered,2024-06-28
O002792,C00360,2024-05-03,Delivered,2024-05-05
O002793,C00259,2023-11-09,DELIVERED,2023-11-17
O002794,C00107,2024-11-01,Delivered,2024-11-02
O002795,C00199,2024-05-19,CANCELLED,
O002796,C00325,2024-10-08,PLACED,
O002797,C00013,2024-11-12,Returned,2024-11-17
O002798,C00308,2024-12-06,Delivered,2024-12-08
O002799,C00117,2023-03-05,Delivered,2023-03-10
O002800,C00160,2023-09-25,Placed,
O002801,C00338,2023-03-08,Delivered,2023-03-12
O002802,C00011,2023-11-28,CANCELLED,
O002803,C00040,2024-09-04,Delivered,2024-09-14
O002804,C00305,2024-11-20,Delivered,2024-11-25
O002805,C00188,2024-03-12,delivered,2024-03-16
O002806,C00048,2024-02-12,Delivered,2024-02-13
O002807,C00352,2023-06-06,Placed,
O002808,C00276,2024-09-12,Cancelled,
O002809,C00009,2023-01-27,Returned,2023-01-28
O002810,C00328,2023-12-07,Shipped,
