payment_id,order_id,amount,method,payment_status,payment_date
PM001912,O001988,106189.86,Wallet,Refunded,2023-07-19
PM001913,O001989,93919.74,Wallet,Success,2024-05-30
PM001914,O001990,123554.55,Net Banking,Success,2023-07-23
PM001915,O001991,32800.34,Debit Card,Success,2024-07-19
PM001916,O001992,1898.16,Debit Card,Success,2024-08-30
PM001917,O001993,81123.17,Debit Card,Success,2023-07-02
PM001918,O001994,52721.03,COD,Refunded,2023-11-25
PM001919,O001995,0.0,Credit Card,Success,2023-12-06
PM001920,O001996,41431.71,Net Banking,Success,2024-01-01
PM001921,O001997,74676.0,UPI,Success,2023-07-05
PM001922,O001998,11410.2,Net Banking,Success,2024-08-23
PM001923,O001999,5930.4,Wallet,Success,2024-08-08
PM001924,O002000,93538.05,Net Banking,Success,2023-08-14
PM001925,O002001,33885.48,Wallet,Success,2023-04-18
PM001926,O002003,205287.83,Debit Card,Refunded,2024-01-30
PM001927,O002004,112657.95,Credit Card,Success,2024-06-12
PM001928,O002005,38016.36,COD,Success,2023-12-04
PM001929,O002007,18192.24,COD,Success,2023-08-12
PM001930,O002008,26342.14,COD,Success,2024-09-10
PM001931,O002009,94857.16,UPI,Success,2023-05-22
PM001932,O002010,16264.4,Credit Card,Success,2023-09-09
PM001933,O002011,89320.39,UPI,Success,2024-01-12
PM001934,O002012,123627.93,COD,Pending,2023-11-13
PM001935,O002013,50321.83,Debit Card,Success,2023-01-15
PM001936,O002014,27106.44,Net Banking,Success,2024-12-28
PM001937,O002015,12303.56,Debit Card,Success,2024-08-17
PM001938,O002016,52775.58,UPI,Success,2024-09-12
PM001939,O002017,122248.59,Debit Card,Success,2023-07-02
PM001940,O002018,10305.42,Net Banking,Refunded,2023-04-17
PM001941,O002019,62378.0,UPI,Success,2023-08-01
PM001942,O002020,13424.89,Net Banking,Success,2023-04-28
PM001943,O002021,35035.69,COD,Failed,2024-08-14
PM001944,O002022,70127.03,Debit Card,Success,2024-07-26
PM001945,O002023,6646.92,Net Banking,Success,2023-06-20
PM001946,O002024,92546.08,Debit Card,Success,2024-07-20
PM001947,O002025,127692.0,COD,Success,2024-10-24
PM001948,O002026,143232.32,UPI,Success,2024-07-03
PM001949,O002027,28713.77,Wallet,Success,2024-07-12
PM001950,O002028,11492.5,Net Banking,Success,2024-01-22
PM001951,O002029,73585.72,UPI,Success,2024-02-12
PM001952,O002030,84069.46,Debit Card,Success,2023-09-26
PM001953,O002031,94708.63,Credit Card,Success,2024-07-23
PM001954,O002032,81922.84,Credit Card,Success,2023-03-01
PM001955,O002033,10494.08,Net Banking,Success,2023-02-24
PM001956,O002034,51659.62,Debit Card,Success,2024-01-06
PM001957,O002035,189863.72,Wallet,Success,2023-06-26
PM001958,O002036,77733.64,COD,Success,2023-06-21
PM001959,O002037,151335.03,Net Banking,Success,2024-03-27
PM001960,O002038,11776.2,COD,Refunded,2024-02-09
PM001961,O002039,1898.16,Wallet,Success,2024-06-26
PM001962,O002040,17414.73,Wallet,Success,2024-02-05
PM001963,O002041,38550.92,Credit Card,Success,2023-10-18
PM001964,O002042,27479.27,Net Banking,Success,2024-12-18
PM001965,O002043,41976.32,UPI,Success,2024-08-13
PM001966,O002044,5135.76,Net Banking,Success,2024-10-28
PM001967,O002045,45028.87,Wallet,Success,2023-09-29
PM001968,O002046,67940.82,Debit Card,Refunded,2024-05-10
PM001969,O002047,91437.47,Debit Card,Failed,2023-10-14
PM001970,O002048,113138.99,COD,Success,2023-02-18
PM001971,O002049,44808.09,Wallet,Success,2024-04-07
PM001972,O002050,67579.9,Net Banking,Success,2024-12-08
PM001973,O002051,36741.16,COD,Success,2023-09-13
PM001974,O002052,54965.44,Credit Card,Success,2024-07-21
PM001975,O002053,14491.96,Wallet,Success,2023-12-10
PM001976,O002054,65236.96,Credit Card,Success,2023-09-05
PM001977,O002055,632.72,Debit Card,Pending,2023-10-19
PM001978,O002056,34307.42,COD,Success,2023-08-03
PM001979,O002057,28173.7,UPI,Success,2024-01-21
PM001980,O002058,204886.55,UPI,Success,2023-12-13
PM001981,O002059,52171.17,Net Banking,Success,2023-06-29
PM001982,O002060,57768.87,COD,Refunded,2023-04-04
PM001983,O002061,9567.85,Debit Card,Success,2024-05-07
PM001984,O002063,44630.26,Credit Card,Success,2023-08-16
PM001985,O002064,70069.3,Wallet,Success,2023-02-07
PM001986,O002065,49687.12,UPI,Success,2023-11-16
PM001987,O002066,36278.75,Net Banking,Success,2024-10-26
PM001988,O002067,35310.48,Credit Card,Success,2024-02-14
PM001989,O002068,11074.56,Wallet,Pending,2024-11-18
PM001990,O002069,148587.52,COD,Success,2023-12-05
PM001991,O002070,26819.38,Wallet,Success,2023-10-09
PM001992,O002072,41320.4,Debit Card,Success,2023-03-19
PM001993,O002073,166797.0,UPI,Success,2024-11-02
PM001994,O002074,96798.31,Net Banking,Success,2023-12-28
PM001995,O002075,68551.32,Credit Card,Success,2024-10-08
PM001996,O002076,19667.49,UPI,Success,2024-01-11
PM001997,O002077,27552.44,UPI,Success,2024-09-16
PM001998,O002078,24704.08,UPI,Success,2024-04-19
PM001999,O002079,85074.84,Credit Card,Success,2023-06-26
PM002000,O002080,88285.76,Debit Card,Success,2023-06-30
PM002001,O002081,54699.94,COD,Success,2023-10-17
PM002002,O002082,3579.88,Wallet,Success,2023-03-31
PM002003,O002083,2647.96,Wallet,Success,2024-09-07
PM002004,O002084,5135.76,Wallet,Failed,2023-04-29
PM002005,O002085,44729.55,COD,Success,2023-02-10
PM002006,O002086,73004.7,Debit Card,Success,2023-03-13
PM002007,O002087,75494.74,COD,Success,2024-08-27
PM002008,O002088,25334.96,Debit Card,Success,2024-02-13
PM002009,O002089,60016.35,Debit Card,Success,2023-08-11
PM002010,O002090,91329.6,Debit Card,Success,2024-08-29
PM002011,O002091,14499.23,Debit Card,Success,2023-08-02
PM002012,O002092,7151.25,Credit Card,Success,2024-03-26
PM002013,O002093,41568.1,Wallet,Success,2024-09-14
PM002014,O002094,9471.71,Wallet,Failed,2023-03-02
PM002015,O002095,7790.88,COD,Pending,2023-10-08
PM002016,O002096,59410.81,Debit Card,Success,2023-12-12
PM002017,O002097,68644.67,COD,Success,2024-08-14
PM002018,O002098,34008.0,UPI,Success,2023-08-05
PM002019,O002099,33100.71,Net Banking,Success,2024-07-28
PM002020,O002100,61827.87,Wallet,Failed,2023-09-19
PM002021,O002101,39373.33,COD,Success,2023-05-14
PM002022,O002102,71423.63,Wallet,Success,2024-01-14
PM002023,O002103,63416.29,Debit Card,Pending,2023-11-11
PM002024,O002104,38774.91,Net Banking,Success,2023-09-22
PM002025,O002105,18256.69,Wallet,Refunded,2023-10-07
PM002026,O002106,50345.19,Wallet,Success,2024-10-20
PM002027,O002107,64842.83,Wallet,Success,2023-04-12
PM002028,O002108,8306.91,Wallet,Failed,2024-04-06
PM002029,O002109,27288.36,UPI,Success,2023-03-13
PM002030,O002110,51836.12,UPI,Success,2023-09-15
PM002031,O002111,69460.62,UPI,Failed,2024-08-07
PM002032,O002112,117305.76,Net Banking,Success,2023-10-28
PM002033,O002113,94454.34,Credit Card,Success,2023-03-10
PM002034,O002114,11981.85,Net Banking,Refunded,2023-08-22
PM002035,O002115,42587.76,UPI,Success,2023-01-14
PM002036,O002116,77102.56,UPI,Success,2024-08-02
PM002037,O002117,81062.11,UPI,Success,2024-05-09
PM002038,O002118,80624.14,COD,Success,2023-04-09
PM002039,O002119,15523.12,COD,Success,2024-02-15
PM002040,O002120,67914.92,Wallet,Success,2023-11-06
PM002041,O002121,29380.32,Debit Card,Success,2024-05-22
PM002042,O002122,25936.5,Credit Card,Success,2023-12-09
PM002043,O002123,5812.35,Debit Card,Success,2024-05-09
PM002044,O002124,50288.29,COD,Success,2023-07-28
PM002045,O002125,2681.24,Debit Card,Pending,2024-04-28
PM002046,O002126,103649.45,Credit Card,Success,2024-06-16
PM002047,O002127,26829.0,COD,Success,2024-11-19
PM002048,O002128,89219.2,UPI,Success,2023-10-03
PM002049,O002129,25692.09,Wallet,Success,2024-08-14
PM002050,O002130,67323.81,UPI,Success,2023-06-02
PM002051,O002131,55285.38,Debit Card,Success,2023-09-05
PM002052,O002132,34028.34,UPI,Success,2024-04-21
PM002053,O002133,43520.86,UPI,Success,2023-08-03
PM002054,O002134,42124.9,Debit Card,Success,2023-12-30
PM002055,O002135,4916.2,Net Banking,Success,2024-08-16
PM002056,O002136,35466.52,Credit Card,Success,2023-08-01
PM002057,O002137,153589.04,UPI,Success,2023-08-04
PM002058,O002138,78172.09,Net Banking,Success,2024-11-24
PM002059,O002139,129416.54,COD,Success,2024-09-27
PM002060,O002140,6616.67,Debit Card,Failed,2023-02-08
PM002061,O002141,57334.83,Debit Card,Success,2024-08-31
PM002062,O002142,78646.74,Credit Card,Success,2024-10-26
PM002063,O002143,14130.54,Net Banking,Success,2024-08-20
PM002064,O002144,90138.94,Credit Card,Success,2024-08-02
PM002065,O002145,71846.71,COD,Success,2023-01-08
PM002066,O002146,93767.41,Credit Card,Success,2023-01-17
PM002067,O002148,25702.42,Wallet,Success,2023-06-07
PM002068,O002149,47683.57,Wallet,Success,2023-04-04
PM002069,O002150,108294.81,Debit Card,Success,2023-04-21
PM002070,O002151,27710.91,COD,Success,2024-12-29
PM002071,O002152,70137.08,UPI,Success,2023-03-31
PM002072,O002153,28261.96,Wallet,Success,2023-12-30
PM002073,O002154,51539.7,UPI,Refunded,2023-06-03
PM002074,O002155,157835.2,Credit Card,Success,2023-07-01
PM002075,O002156,23219.64,Net Banking,Success,2024-01-26
PM002076,O002157,5599.57,Credit Card,Success,2023-10-10
PM002077,O002158,104577.6,Wallet,Success,2023-12-13
PM002078,O002159,67220.33,Credit Card,Success,2024-09-08
PM002079,O002161,102400.16,Credit Card,Success,2024-10-31
PM002080,O002162,4360.73,Wallet,Success,2024-02-26
PM002081,O002163,44918.11,Credit Card,Success,2023-06-01
PM002082,O002164,41817.44,Credit Card,Pending,2023-03-18
PM002083,O002165,78541.6,Net Banking,Success,2024-07-23
PM002084,O002166,68264.69,Net Banking,Success,2023-03-17
PM002085,O002167,63351.26,UPI,Success,2024-09-15
PM002086,O002168,53316.33,UPI,Success,2024-11-04
PM002087,O002169,27686.4,COD,Success,2023-02-20
PM002088,O002170,27686.4,Wallet,Success,2023-09-19
PM002089,O002171,74431.76,UPI,Success,2023-09-20
PM002090,O002172,47127.73,UPI,Success,2023-01-31
PM002091,O002173,116486.49,COD,Success,2024-03-18
PM002092,O002174,188035.8,Credit Card,Success,2024-09-25
PM002093,O002175,152193.68,UPI,Failed,2023-03-29
PM002094,O002176,113929.24,Debit Card,Success,2024-08-19
PM002095,O002177,97272.91,COD,Success,2024-09-03
PM002096,O002178,115445.48,Debit Card,Refunded,2023-10-30
PM002097,O002179,27777.15,Net Banking,Success,2023-02-04
PM002098,O002180,8564.03,Credit Card,Success,2023-01-09
PM002099,O002181,5945.6,COD,Success,2024-02-28
PM002100,O002182,93914.07,COD,Success,2023-05-31
PM002101,O002183,94987.25,Debit Card,Success,2024-06-08
PM002102,O002184,7681.42,Net Banking,Success,2023-05-31
PM002103,O002185,96378.14,Net Banking,Success,2024-11-28
PM002104,O002186,36564.78,Credit Card,Success,2024-04-07
PM002105,O002187,36976.16,Debit Card,Success,2023-07-10
PM002106,O002188,140396.36,Net Banking,Pending,2024-06-23
PM002107,O002189,58760.64,Net Banking,Success,2024-05-27
PM002108,O002190,22302.36,Wallet,Success,2024-12-01
PM002109,O002191,11623.35,Wallet,Success,2024-11-03
PM002110,O002192,52490.66,Net Banking,Failed,2023-05-05
PM002111,O002193,35945.55,UPI,Success,2023-08-07
PM002112,O002194,11435.29,COD,Success,2023-10-11
PM002113,O002195,118531.6,Debit Card,Success,2023-11-06
PM002114,O002196,60253.65,Wallet,Success,2024-06-08
PM002115,O002197,62369.6,Debit Card,Success,2024-04-12
PM002116,O002198,22066.64,Debit Card,Failed,2023-09-28
PM002117,O002199,88733.47,Net Banking,Refunded,2023-11-16
PM002118,O002200,52533.12,Debit Card,Success,2024-11-19
PM002119,O002201,61623.7,UPI,Success,2023-08-06
PM002120,O002202,63836.04,Net Banking,Success,2024-01-04
PM002121,O002204,2857.76,Net Banking,Success,2023-04-04
PM002122,O002205,98209.44,Credit Card,Success,2024-07-24
PM002123,O002206,42980.72,Debit Card,Success,2024-02-25
PM002124,O002207,127216.78,Net Banking,Success,2024-02-24
PM002125,O002208,82890.25,Wallet,Success,2023-11-13
PM002126,O002210,9227.67,Credit Card,Success,2024-01-08
PM002127,O002211,184126.24,Credit Card,Success,2023-11-12
PM002128,O002212,14757.0,Wallet,Success,2024-01-29
PM002129,O002213,46326.12,Net Banking,Refunded,2023-12-17
PM002130,O002214,72726.93,Credit Card,Pending,2024-01-26
PM002131,O002215,67926.53,Debit Card,Refunded,2024-08-02
PM002132,O002216,29380.32,Debit Card,Success,2023-04-29
PM002133,O002217,160456.78,Net Banking,Success,2024-03-10
PM002134,O002218,73020.29,UPI,Success,2023-10-28
PM002135,O002219,53172.45,Debit Card,Success,2024-03-31
PM002136,O002220,121175.41,COD,Success,2024-10-25
PM002137,O002221,40953.88,COD,Success,2023-08-31
PM002138,O002222,70580.89,Credit Card,Success,2023-08-24
PM002139,O002223,81163.48,Debit Card,Success,2024-06-21
PM002140,O002224,105748.35,COD,Success,2023-04-16
PM002141,O002225,5945.6,UPI,Success,2024-03-13
PM002142,O002226,36918.88,Debit Card,Pending,2024-05-12
PM002143,O002227,59909.25,COD,Success,2024-05-15
PM002144,O002228,67973.92,COD,Success,2023-11-03
PM002145,O002229,20782.59,Debit Card,Success,2024-06-24
PM002146,O002230,79157.9,COD,Success,2024-04-26
PM002147,O002231,100339.02,UPI,Success,2024-02-13
PM002148,O002232,95641.2,COD,Success,2023-11-01
PM002149,O002233,147544.73,UPI,Success,2023-05-02
PM002150,O002234,40083.61,Net Banking,Success,2023-09-18
PM002151,O002235,96342.04,UPI,Success,2024-09-27
PM002152,O002236,123407.04,UPI,Pending,2024-06-15
PM002153,O002237,67773.09,Wallet,Success,2023-07-10
PM002154,O002238,21332.08,Debit Card,Success,2023-06-12
PM002155,O002239,2972.8,UPI,Success,2023-06-19
PM002156,O002240,1265.44,Wallet,Refunded,2024-08-30
PM002157,O002241,52443.6,Wallet,Success,2023-06-17
PM002158,O002242,20075.1,COD,Success,2023-05-24
PM002159,O002243,125634.51,Debit Card,Success,2024-08-03
PM002160,O002244,11151.18,Credit Card,Success,2024-08-23
PM002161,O002245,34371.69,Credit Card,Success,2023-05-29
PM002162,O002246,30916.26,Debit Card,Failed,2024-10-24
PM002163,O002247,30633.06,Credit Card,Success,2023-02-24
PM002164,O002248,114276.63,Net Banking,Success,2023-10-29
PM002165,O002249,45566.14,Net Banking,Success,2023-01-28
PM002166,O002250,116471.39,Debit Card,Success,2024-12-29
PM002167,O002251,64565.22,UPI,Success,2024-08-23
PM002168,O002252,35369.32,COD,Success,2024-03-02
PM002169,O002253,65871.47,Debit Card,Failed,2024-07-31
PM002170,O002254,99093.95,UPI,Refunded,2023-01-22
PM002171,O002255,106362.58,COD,Refunded,2023-02-20
PM002172,O002256,63428.92,UPI,Refunded,2023-08-08
PM002173,O002257,91395.99,UPI,Pending,2023-02-22
PM002174,O002258,97307.08,Debit Card,Success,2023-08-17
PM002175,O002259,57332.2,UPI,Success,2024-06-02
PM002176,O002260,28022.5,COD,Success,2024-02-20
PM002177,O002261,121931.4,Debit Card,Refunded,2024-08-24
PM002178,O002262,121846.15,COD,Failed,2024-02-27
PM002179,O002263,63178.36,Credit Card,Success,2023-10-29
PM002180,O002264,98741.72,Wallet,Success,2024-07-26
PM002181,O002265,98081.49,Credit Card,Pending,2024-06-23
PM002182,O002266,27291.64,Wallet,Success,2023-12-05
PM002183,O002267,109620.85,COD,Success,2023-01-12
PM002184,O002268,103666.69,COD,Success,2023-09-06
PM002185,O002269,29335.89,COD,Success,2024-12-30
PM002186,O002270,115759.87,UPI,Success,2024-08-21
PM002187,O002271,63800.67,Credit Card,Success,2023-03-10
PM002188,O002272,86494.68,Credit Card,Success,2024-02-25
PM002189,O002273,38619.7,Debit Card,Success,2024-01-13
PM002190,O002274,82756.85,Net Banking,Success,2023-01-23
PM002191,O002275,18251.91,Net Banking,Success,2024-03-09
PM002192,O002276,134468.49,Debit Card,Pending,2024-07-15
PM002193,O002277,60217.54,Wallet,Success,2024-02-21
PM002194,O002278,5599.57,Net Banking,Success,2023-11-16
PM002195,O002279,70701.2,Wallet,Success,2023-06-06
PM002196,O002280,12160.36,UPI,Success,2023-03-26
PM002197,O002281,63836.04,Net Banking,Pending,2024-02-12
PM002198,O002282,32221.46,UPI,Success,2024-06-06
PM002199,O002283,73708.02,Wallet,Success,2023-02-28
PM002200,O002284,32703.74,Wallet,Success,2024-01-28
PM002201,O002285,85557.99,Credit Card,Success,2023-01-18
PM002202,O002286,3487.41,Debit Card,Failed,2023-10-31
PM002203,O002287,1162.47,Credit Card,Success,2023-09-29
PM002204,O002288,43735.34,Credit Card,Success,2024-10-30
PM002205,O002289,96884.07,Net Banking,Success,2023-07-27
PM002206,O002290,3953.6,UPI,Success,2024-02-20
PM002207,O002291,105731.55,COD,Success,2023-01-11
PM002208,O002292,88150.44,COD,Success,2024-04-04
PM002209,O002293,35945.55,Wallet,Success,2024-07-30
PM002210,O002294,66082.9,UPI,Success,2023-03-27
PM002211,O002295,35321.52,Credit Card,Success,2023-10-22
PM002212,O002296,93858.86,Credit Card,Success,2023-10-31
PM002213,O002297,45150.93,Debit Card,Success,2024-08-13
PM002214,O002298,71592.88,Wallet,Success,2023-05-12
PM002215,O002299,86879.0,COD,Success,2024-08-26
PM002216,O002300,108096.6,COD,Success,2024-05-22
PM002217,O002301,127714.54,COD,Success,2024-03-20
PM002218,O002302,87021.64,UPI,Failed,2023-07-29
PM002219,O002303,52866.32,Wallet,Failed,2024-06-21
PM002220,O002304,81801.19,COD,Success,2023-10-16
PM002221,O002305,54063.92,Wallet,Success,2023-05-08
PM002222,O002306,122557.83,Credit Card,Success,2024-10-17
PM002223,O002307,31825.12,UPI,Success,2023-09-09
PM002224,O002308,39220.49,Wallet,Failed,2023-07-02
PM002225,O002309,46375.44,Wallet,Success,2024-01-13
PM002226,O002310,18532.41,Net Banking,Success,2023-01-09
PM002227,O002311,70793.84,UPI,Success,2024-11-07
PM002228,O002312,74185.05,UPI,Failed,2024-05-29
PM002229,O002313,51636.51,Net Banking,Success,2023-07-12
PM002230,O002314,38522.59,Wallet,Success,2024-07-03
PM002231,O002315,65908.15,Credit Card,Pending,2024-08-30
PM002232,O002316,52225.91,Credit Card,Success,2024-07-12
PM002233,O002317,36143.42,Credit Card,Success,2023-08-04
PM002234,O002318,55255.26,Debit Card,Failed,2023-10-21
PM002235,O002319,62648.3,Wallet,Success,2024-12-27
PM002236,O002320,3538.97,Debit Card,Refunded,2023-03-05
PM002237,O002321,90501.86,UPI,Success,2024-08-07
PM002238,O002322,79795.05,UPI,Success,2023-06-24
PM002239,O002323,14045.1,UPI,Success,2024-11-11
PM002240,O002324,162538.16,Credit Card,Success,2023-05-24
PM002241,O002325,31497.16,Wallet,Success,2024-12-21
PM002242,O002326,5516.66,Wallet,Success,2024-08-07
PM002243,O002327,103806.96,Credit Card,Success,2023-03-28
PM002244,O002328,117706.22,Credit Card,Success,2023-02-01
PM002245,O002329,14024.59,Wallet,Success,2023-11-01
PM002246,O002330,23940.98,UPI,Success,2023-10-07
PM002247,O002331,85529.84,COD,Success,2024-06-13
PM002248,O002332,32011.36,COD,Success,2023-01-13
PM002249,O002333,41976.32,COD,Success,2023-09-17
PM002250,O002334,123198.3,Debit Card,Success,2023-11-15
PM002251,O002335,7192.66,COD,Success,2023-03-18
PM002252,O002336,62768.76,Wallet,Success,2023-02-06
PM002253,O002337,33667.16,Net Banking,Success,2024-03-18
PM002254,O002338,67861.72,Credit Card,Success,2024-06-07
PM002255,O002339,94800.42,Debit Card,Success,2024-06-12
PM002256,O002340,11593.9,Debit Card,Refunded,2024-09-08
PM002257,O002341,2422.48,Net Banking,Failed,2023-02-28
PM002258,O002342,92833.73,COD,Success,2024-07-25
PM002259,O002344,47535.27,Net Banking,Success,2023-06-16
PM002260,O002345,57114.73,Debit Card,Success,2024-02-28
PM002261,O002346,39871.89,Debit Card,Success,2023-02-01
PM002262,O002347,38908.55,Debit Card,Success,2023-02-10
PM002263,O002348,36585.85,Credit Card,Success,2024-06-22
PM002264,O002349,73081.57,COD,Success,2024-08-18
PM002265,O002350,49386.73,Debit Card,Success,2023-01-17
PM002266,O002351,7245.98,COD,Success,2023-09-07
PM002267,O002352,13529.48,Debit Card,Success,2023-03-19
PM002268,O002353,80660.88,COD,Success,2024-10-18
PM002269,O002354,23379.01,COD,Success,2023-07-12
PM002270,O002355,47159.01,Wallet,Success,2023-01-02
PM002271,O002356,32189.82,Debit Card,Success,2023-02-18
PM002272,O002357,73809.05,Credit Card,Success,2024-09-06
PM002273,O002358,88474.58,Credit Card,Success,2024-09-13
PM002274,O002359,75808.3,Wallet,Success,2023-10-09
PM002275,O002360,65778.45,Credit Card,Success,2023-10-15
PM002276,O002361,113566.91,Debit Card,Refunded,2024-08-05
PM002277,O002362,11151.61,UPI,Success,2023-11-20
PM002278,O002363,38715.72,Wallet,Success,2024-04-14
PM002279,O002364,41339.77,Credit Card,Success,2024-12-26
PM002280,O002365,51192.35,Credit Card,Refunded,2023-02-09
PM002281,O002366,48561.01,Credit Card,Success,2023-03-11
PM002282,O002367,55510.91,UPI,Success,2024-07-19
PM002283,O002368,62040.45,Net Banking,Success,2024-07-30
PM002284,O002369,29813.99,Net Banking,Success,2023-11-12
PM002285,O002370,8255.28,COD,Success,2024-10-01
PM002286,O002371,88921.63,Net Banking,Refunded,2023-05-05
PM002287,O002372,86413.86,Debit Card,Success,2023-06-20
PM002288,O002373,26854.17,COD,Success,2023-10-31
PM002289,O002374,3953.6,Wallet,Success,2023-04-22
PM002290,O002375,20639.08,COD,Pending,2024-05-15
PM002291,O002376,65847.34,Net Banking,Refunded,2023-11-13
PM002292,O002377,43070.76,UPI,Success,2023-04-22
PM002293,O002378,62512.3,Debit Card,Failed,2023-11-21
PM002294,O002379,83867.62,COD,Success,2023-07-16
PM002295,O002380,172536.44,COD,Success,2024-10-05
PM002296,O002381,104533.8,Wallet,Success,2024-10-07
PM002297,O002382,131685.6,UPI,Success,2023-10-08
PM002298,O002383,55062.19,Debit Card,Success,2024-11-18
PM002299,O002384,21272.9,Wallet,Success,2023-01-22
PM002300,O002385,60877.93,Wallet,Success,2023-12-29
PM002301,O002386,35625.43,Credit Card,Success,2023-05-20
PM002302,O002387,102467.87,Wallet,Pending,2024-11-27
PM002303,O002388,65436.15,Credit Card,Failed,2024-08-28
PM002304,O002389,37672.31,Debit Card,Success,2024-04-04
PM002305,O002390,37331.98,UPI,Success,2023-10-14
PM002306,O002391,69596.08,Wallet,Success,2024-12-28
PM002307,O002392,34553.64,COD,Success,2024-12-25
PM002308,O002393,15553.56,Debit Card,Success,2024-05-17
PM002309,O002394,94069.6,Wallet,Refunded,2024-03-27
PM002310,O002395,62899.11,UPI,Failed,2024-10-05
PM002311,O002396,61726.99,UPI,Success,2023-07-05
PM002312,O002397,13451.8,Net Banking,Success,2023-08-27
PM002313,O002398,33274.82,Credit Card,Success,2023-11-15
PM002314,O002399,15600.6,UPI,Success,2023-01-29
PM002315,O002400,51709.27,Wallet,Success,2023-12-22
PM002316,O002401,87366.04,Debit Card,Success,2024-09-30
PM002317,O002402,6782.64,COD,Success,2023-03-10
PM002318,O002403,77307.13,UPI,Pending,2024-03-09
PM002319,O002404,28643.83,Credit Card,Success,2023-06-30
PM002320,O002405,55667.81,COD,Refunded,2023-05-18
PM002321,O002406,105684.64,COD,Refunded,2023-09-25
PM002322,O002407,79038.11,Debit Card,Failed,2024-03-05
PM002323,O002408,38960.39,COD,Failed,2024-04-03
PM002324,O002409,26194.17,Net Banking,Success,2024-03-17
PM002325,O002410,60170.66,Debit Card,Success,2023-07-25
PM002326,O002411,3487.41,UPI,Success,2023-08-14
PM002327,O002412,38904.75,Wallet,Failed,2023-07-09
PM002328,O002413,47305.65,COD,Success,2024-08-12
PM002329,O002414,41984.29,COD,Success,2023-01-01
PM002330,O002415,50882.35,Debit Card,Success,2023-03-16
PM002331,O002416,45640.8,UPI,Refunded,2024-09-08
PM002332,O002417,19701.67,UPI,Success,2023-02-15
PM002333,O002418,99339.56,UPI,Success,2024-08-28
PM002334,O002419,101684.67,Net Banking,Success,2024-01-02
PM002335,O002420,110135.68,Credit Card,Success,2023-03-10
PM002336,O002421,10600.52,Debit Card,Failed,2023-06-27
PM002337,O002422,51836.12,UPI,Refunded,2024-06-20
PM002338,O002424,10635.38,Net Banking,Success,2024-02-04
PM002339,O002425,132606.06,Debit Card,Success,2023-11-14
PM002340,O002426,106156.14,Net Banking,Refunded,2024-11-18
PM002341,O002427,62172.77,Debit Card,Failed,2024-05-21
PM002342,O002428,80978.23,Wallet,Failed,2023-06-24
PM002343,O002429,5945.6,Wallet,Success,2024-05-05
PM002344,O002430,23697.06,Debit Card,Success,2023-09-21
PM002345,O002431,132598.27,Credit Card,Failed,2023-09-27
PM002346,O002432,76651.41,UPI,Success,2023-09-17
PM002347,O002433,47156.84,COD,Success,2024-03-18
PM002348,O002434,24335.88,Net Banking,Refunded,2024-11-29
PM002349,O002435,103607.15,UPI,Success,2024-09-09
PM002350,O002436,14499.23,COD,Refunded,2023-07-15
PM002351,O002437,80531.38,Credit Card,Refunded,2023-03-20
PM002352,O002438,91033.82,UPI,Success,2023-05-08
PM002353,O002439,6240.24,Net Banking,Success,2023-08-30
PM002354,O002440,2532.85,Net Banking,Success,2023-05-15
PM002355,O002441,2435.28,Credit Card,Success,2024-05-21
PM002356,O002442,88571.08,Credit Card,Success,2023-05-25
PM002357,O002443,23540.32,Net Banking,Success,2024-10-17
PM002358,O002444,67373.32,Wallet,Success,2023-01-13
PM002359,O002445,42630.79,Credit Card,Failed,2023-12-18
PM002360,O002446,18305.25,UPI,Success,2023-07-04
PM002361,O002447,17684.66,COD,Refunded,2023-12-21
PM002362,O002448,60961.99,Net Banking,Success,2024-07-06
PM002363,O002449,40462.86,Wallet,Pending,2024-12-06
PM002364,O002450,40542.13,Credit Card,Failed,2023-04-02
PM002365,O002451,38182.95,Credit Card,Refunded,2024-02-06
PM002366,O002452,61425.02,Net Banking,Success,2024-02-12
PM002367,O002453,47634.4,Credit Card,Success,2023-02-14
PM002368,O002454,48141.72,Net Banking,Success,2024-04-01
PM002369,O002455,160814.07,Wallet,Success,2024-03-07
PM002370,O002457,61513.43,Debit Card,Refunded,2024-02-23
PM002371,O002458,58463.8,Debit Card,Success,2023-06-13
PM002372,O002459,2586.86,UPI,Success,2024-03-15
PM002373,O002460,21019.26,Debit Card,Refunded,2023-06-08
PM002374,O002461,9785.11,Debit Card,Success,2023-02-03
PM002375,O002462,64531.18,Net Banking,Success,2024-08-28
PM002376,O002463,78899.08,COD,Failed,2024-06-01
PM002377,O002464,21726.75,Net Banking,Success,2024-06-14
PM002378,O002465,52024.7,Debit Card,Failed,2023-12-09
PM002379,O002466,109945.81,COD,Success,2023-11-08
PM002380,O002467,150120.74,UPI,Success,2023-02-17
PM002381,O002468,127692.35,Debit Card,Success,2024-09-22
PM002382,O002469,97380.56,COD,Success,2024-12-25
PM002383,O002470,44564.02,UPI,Success,2023-05-05
PM002384,O002471,58777.48,Wallet,Refunded,2024-10-08
PM002385,O002472,39483.63,Credit Card,Success,2024-01-11
PM002386,O002473,14652.45,UPI,Success,2024-02-09
PM002387,O002474,88270.14,Wallet,Success,2024-05-11
PM002388,O002475,42545.8,UPI,Success,2024-02-13
