order_id,customer_id,order_date,status,delivery_date,is_delivery_date_corrected,delivery_days
O001891,C00385,2023-05-14,Delivered,2023-05-23,False,9.0
O001892,C00189,2024-04-05,Delivered,2024-04-13,False,8.0
O001893,C00097,2024-05-22,Delivered,2024-05-28,False,6.0
O001894,C00061,2024-08-08,Delivered,2024-08-17,False,9.0
O001895,C00220,2024-09-07,Delivered,2024-09-11,False,4.0
O001896,C00052,2024-08-31,Returned,2024-09-10,False,10.0
O001897,C00287,2023-03-02,Delivered,2023-03-04,False,2.0
O001898,C00240,2024-02-10,Cancelled,,False,
O001899,C00349,2023-08-11,Delivered,2023-08-16,False,5.0
O001900,C00003,2024-05-03,Returned,,True,
O001901,C00187,2024-02-17,Placed,,False,
O001902,C00006,2024-02-21,Cancelled,,False,
O001903,C00236,2023-06-30,Shipped,,False,
O001904,C00063,2023-08-25,Delivered,2023-08-29,False,4.0
O001905,C00207,2023-12-09,Shipped,,False,
O001906,C00003,2023-08-27,Delivered,2023-08-31,False,4.0
O001907,C00145,2023-09-17,Delivered,2023-09-21,False,4.0
O001908,C00004,2024-05-14,Delivered,2024-05-23,False,9.0
O001909,C00298,2024-10-11,Delivered,2024-10-17,False,6.0
O001910,C00183,2024-01-17,Shipped,,False,
O001911,C00199,2023-09-13,Cancelled,,False,
O001912,C00015,2024-09-23,Shipped,,False,
O001913,C00071,2023-10-12,Shipped,,False,
O001914,C00297,2023-01-01,Delivered,2023-01-06,False,5.0
O001915,C00363,2023-03-21,Shipped,,False,
O001916,C00219,2023-04-09,Delivered,2023-04-17,False,8.0
O001917,C00122,2024-02-05,Shipped,,False,
O001918,C00238,2023-12-27,Delivered,2024-01-03,False,7.0
O001919,C00311,2023-12-09,Delivered,2023-12-12,False,3.0
O001920,C00315,2023-01-02,Returned,2023-01-10,False,8.0
O001921,C00349,2024-12-30,Returned,2025-01-06,False,7.0
O001922,C00134,2023-09-24,Delivered,2023-10-01,False,7.0
O001923,C00391,2024-11-15,Delivered,2024-11-19,False,4.0
O001924,C00338,2023-01-17,Shipped,,False,
O001925,C00092,2024-11-24,Placed,,False,
O001926,C00188,2023-02-28,Returned,2023-03-05,False,5.0
O001927,C00022,2024-08-27,Delivered,2024-08-28,False,1.0
O001928,C00160,2024-05-04,Delivered,2024-05-05,False,1.0
O001929,C00061,2023-11-11,Returned,2023-11-19,False,8.0
O001930,C00359,2023-06-06,Delivered,2023-06-12,False,6.0
O001931,C00314,2023-02-09,Delivered,2023-02-11,False,2.0
O001932,C00294,2023-02-14,Shipped,,False,
O001933,C00278,2024-02-17,Placed,,False,
O001934,C00087,2024-05-14,Delivered,2024-05-22,False,8.0
O001935,C00382,2024-03-02,Delivered,2024-03-12,False,10.0
O001936,C00040,2024-02-07,Delivered,2024-02-15,False,8.0
O001937,C00081,2023-04-23,Placed,,False,
O001938,C00400,2023-09-12,Delivered,2023-09-13,False,1.0
O001939,C00186,2023-05-08,Cancelled,,False,
O001940,C00205,2024-05-12,Delivered,2024-05-16,False,4.0
O001941,C00159,2023-07-22,Delivered,,True,
O001942,C00070,2023-04-29,Cancelled,,False,
O001943,C00385,2024-04-09,Delivered,2024-04-17,False,8.0
O001944,C00125,2024-02-04,Delivered,2024-02-12,False,8.0
O001945,C00061,2024-06-21,Placed,,False,
O001946,C00368,2024-10-07,Returned,2024-10-08,False,1.0
O001947,C00335,2023-02-07,Placed,,False,
O001948,C00090,2023-10-25,Delivered,2023-11-03,False,9.0
O001949,C00263,2024-04-11,Placed,,False,
O001950,C00341,2023-02-07,Delivered,2023-02-15,False,8.0
O001951,C00109,2024-03-09,Delivered,2024-03-18,False,9.0
O001952,C00202,2023-02-26,Delivered,2023-03-08,False,10.0
O001953,C00242,2023-11-07,Delivered,2023-11-10,False,3.0
O001954,C00231,2024-11-08,Cancelled,,False,
O001955,C00089,2024-03-26,Delivered,2024-04-04,False,9.0
O001956,C00060,2024-08-24,Delivered,2024-08-30,False,6.0
O001957,C00119,2023-08-25,Delivered,2023-08-28,False,3.0
O001958,C00280,2024-08-20,Delivered,2024-08-26,False,6.0
O001959,C00271,2024-11-14,Placed,,False,
O001960,C00363,2023-07-17,Delivered,2023-07-27,False,10.0
O001961,C00202,2023-02-18,Delivered,2023-02-22,False,4.0
O001962,C00195,2023-08-12,Placed,,False,
O001963,C00246,2024-10-05,Cancelled,,False,
O001964,C00008,2023-01-22,Shipped,,False,
O001965,C00206,2023-04-30,Delivered,2023-05-09,False,9.0
O001966,C00366,2023-09-07,Shipped,,False,
O001967,C00237,2023-07-03,Shipped,,False,
O001968,C00316,2023-09-04,Delivered,2023-09-14,False,10.0
O001969,C00268,2023-09-22,Delivered,2023-09-26,False,4.0
O001970,C00400,2024-12-25,Placed,,False,
O001971,C00375,2024-05-05,Placed,,False,
O001972,C00381,2023-09-30,Returned,2023-10-02,False,2.0
O001973,C00373,2024-11-04,Delivered,2024-11-12,False,8.0
O001974,C00021,2023-05-30,Delivered,2023-06-01,False,2.0
O001975,C00216,2023-04-16,Delivered,2023-04-19,False,3.0
O001976,C00130,2024-02-12,Placed,,False,
O001977,C00272,2023-08-17,Delivered,2023-08-26,False,9.0
O001978,C00012,2023-12-28,Delivered,2024-01-05,False,8.0
O001979,C00342,2023-10-30,Delivered,2023-11-01,False,2.0
O001980,C00014,2023-03-09,Delivered,2023-03-15,False,6.0
O001981,C00114,2024-06-09,Delivered,2024-06-14,False,5.0
O001982,C00364,2023-01-11,Shipped,,False,
O001983,C00161,2023-07-14,Delivered,2023-07-19,False,5.0
O001984,C00197,2024-12-27,Shipped,,False,
O001985,C00290,2023-03-07,Delivered,2023-03-12,False,5.0
O001986,C00355,2023-12-06,Placed,,False,
O001987,C00327,2024-02-27,Delivered,2024-03-03,False,5.0
O001988,C00211,2023-07-19,Delivered,2023-07-25,False,6.0
O001989,C00228,2024-05-30,Shipped,,False,
O001990,C00178,2023-07-23,Delivered,2023-07-25,False,2.0
O001991,C00040,2024-07-19,Shipped,,False,
O001992,C00383,2024-08-30,Shipped,,False,
O001993,C00071,2023-07-02,Returned,2023-07-08,False,6.0
O001994,C00398,2023-11-25,Delivered,2023-11-27,False,2.0
O001995,C00063,2023-12-06,Delivered,2023-12-12,False,6.0
O001996,C00388,2024-01-01,Delivered,2024-01-02,False,1.0
O001997,C00066,2023-07-05,Delivered,2023-07-14,False,9.0
O001998,C00056,2024-08-23,Delivered,2024-08-28,False,5.0
O001999,C00055,2024-08-08,Delivered,2024-08-18,False,10.0
O002000,C00091,2023-08-14,Delivered,2023-08-23,False,9.0
O002001,C00038,2023-04-18,Delivered,2023-04-22,False,4.0
O002002,C00009,2024-10-31,Delivered,2024-11-05,False,5.0
O002003,C00035,2024-01-30,Delivered,2024-02-03,False,4.0
O002004,C00283,2024-06-12,Returned,2024-06-22,False,10.0
O002005,C00204,2023-12-04,Delivered,2023-12-06,False,2.0
O002006,C00360,2024-12-04,Delivered,2024-12-08,False,4.0
O002007,C00330,2023-08-12,Delivered,2023-08-21,False,9.0
O002008,C00020,2024-09-10,Shipped,,False,
O002009,C00260,2023-05-22,Delivered,2023-05-28,False,6.0
O002010,C00087,2023-09-09,Delivered,2023-09-19,False,10.0
O002011,C00306,2024-01-12,Delivered,2024-01-13,False,1.0
O002012,C00364,2023-11-13,Returned,2023-11-23,False,10.0
O002013,C00055,2023-01-15,Delivered,2023-01-22,False,7.0
O002014,C00284,2024-12-28,Placed,,False,
O002015,C00377,2024-08-17,Placed,,False,
O002016,C00062,2024-09-12,Returned,2024-09-15,False,3.0
O002017,C00361,2023-07-02,Delivered,2023-07-05,False,3.0
O002018,C00076,2023-04-17,Delivered,2023-04-18,False,1.0
O002019,C00291,2023-08-01,Cancelled,,False,
O002020,C00018,2023-04-28,Shipped,,False,
O002021,C00315,2024-08-14,Delivered,,True,
O002022,C00291,2024-07-26,Cancelled,,False,
O002023,C00356,2023-06-20,Returned,2023-06-23,False,3.0
O002024,C00288,2024-07-20,Cancelled,,False,
O002025,C00092,2024-10-24,Cancelled,,False,
O002026,C00059,2024-07-03,Placed,,False,
O002027,C00277,2024-07-12,Shipped,,False,
O002028,C00286,2024-01-22,Shipped,,False,
O002029,C00359,2024-02-12,Delivered,2024-02-14,False,2.0
O002030,C00394,2023-09-26,Delivered,2023-10-02,False,6.0
O002031,C00052,2024-07-23,Delivered,,True,
O002032,C00314,2023-03-01,Shipped,,False,
O002033,C00198,2023-02-24,Returned,2023-02-25,False,1.0
O002034,C00294,2024-01-06,Delivered,2024-01-09,False,3.0
O002035,C00195,2023-06-26,Cancelled,,False,
O002036,C00351,2023-06-21,Shipped,,False,
O002037,C00170,2024-03-27,Placed,,False,
O002038,C00077,2024-02-09,Delivered,2024-02-17,False,8.0
O002039,C00119,2024-06-26,Delivered,2024-07-04,False,8.0
O002040,C00041,2024-02-05,Delivered,2024-02-15,False,10.0
O002041,C00249,2023-10-18,Delivered,2023-10-23,False,5.0
O002042,C00141,2024-12-18,Delivered,2024-12-20,False,2.0
O002043,C00221,2024-08-13,Shipped,,False,
O002044,C00177,2024-10-28,Delivered,2024-10-29,False,1.0
O002045,C00364,2023-09-29,Delivered,2023-10-07,False,8.0
O002046,C00056,2024-05-10,Cancelled,,False,
O002047,C00229,2023-10-14,Delivered,2023-10-24,False,10.0
O002048,C00238,2023-02-18,Delivered,2023-02-25,False,7.0
O002049,C00094,2024-04-07,Returned,2024-04-08,False,1.0
O002050,C00343,2024-12-08,Returned,2024-12-16,False,8.0
O002051,C00164,2023-09-13,Delivered,2023-09-22,False,9.0
O002052,C00112,2024-07-21,Shipped,,False,
O002053,C00364,2023-12-10,Delivered,2023-12-14,False,4.0
O002054,C00354,2023-09-05,Placed,,False,
O002055,C00123,2023-10-19,Delivered,2023-10-26,False,7.0
O002056,C00184,2023-08-03,Delivered,2023-08-06,False,3.0
O002057,C00076,2024-01-21,Delivered,2024-01-26,False,5.0
O002058,C00051,2023-12-13,Placed,,False,
O002059,C00230,2023-06-29,Delivered,2023-07-07,False,8.0
O002060,C00363,2023-04-04,Shipped,,False,
O002061,C00398,2024-05-07,Delivered,2024-05-16,False,9.0
O002062,C00135,2024-05-09,Delivered,2024-05-17,False,8.0
O002063,C00067,2023-08-16,Delivered,2023-08-22,False,6.0
O002064,C00358,2023-02-07,Delivered,2023-02-16,False,9.0
O002065,C00028,2023-11-16,Delivered,2023-11-22,False,6.0
O002066,C00233,2024-10-26,Delivered,2024-11-04,False,9.0
O002067,C00314,2024-02-14,Delivered,2024-02-20,False,6.0
O002068,C00064,2024-11-18,Delivered,2024-11-21,False,3.0
O002069,C00316,2023-12-05,Delivered,2023-12-13,False,8.0
O002070,C00320,2023-10-09,Delivered,2023-10-13,False,4.0
O002071,C00004,2024-12-11,Shipped,,False,
O002072,C00059,2023-03-19,Delivered,2023-03-25,False,6.0
O002073,C00070,2024-11-02,Delivered,2024-11-10,False,8.0
O002074,C00022,2023-12-28,Delivered,2024-01-07,False,10.0
O002075,C00185,2024-10-08,Delivered,2024-10-14,False,6.0
O002076,C00372,2024-01-11,Cancelled,,False,
O002077,C00078,2024-09-16,Delivered,2024-09-24,False,8.0
O002078,C00206,2024-04-19,Placed,,False,
O002079,C00332,2023-06-26,Delivered,2023-07-01,False,5.0
O002080,C00199,2023-06-30,Cancelled,,False,
O002081,C00227,2023-10-17,Delivered,2023-10-20,False,3.0
O002082,C00103,2023-03-31,Shipped,,False,
O002083,C00244,2024-09-07,Delivered,2024-09-14,False,7.0
O002084,C00087,2023-04-29,Shipped,,False,
O002085,C00349,2023-02-10,Delivered,2023-02-19,False,9.0
O002086,C00110,2023-03-13,Delivered,2023-03-19,False,6.0
O002087,C00322,2024-08-27,Delivered,2024-08-31,False,4.0
O002088,C00393,2024-02-13,Placed,,False,
O002089,C00284,2023-08-11,Cancelled,,False,
O002090,C00206,2024-08-29,Delivered,2024-08-31,False,2.0
O002091,C00286,2023-08-02,Delivered,2023-08-10,False,8.0
O002092,C00082,2024-03-26,Returned,2024-04-05,False,10.0
O002093,C00103,2024-09-14,Delivered,2024-09-21,False,7.0
O002094,C00166,2023-03-02,Delivered,2023-03-08,False,6.0
O002095,C00194,2023-10-08,Placed,,False,
O002096,C00118,2023-12-12,Delivered,2023-12-21,False,9.0
O002097,C00119,2024-08-14,Shipped,,False,
O002098,C00030,2023-08-05,Delivered,2023-08-12,False,7.0
O002099,C00042,2024-07-28,Delivered,2024-08-04,False,7.0
O002100,C00223,2023-09-19,Delivered,2023-09-26,False,7.0
O002101,C00024,2023-05-14,Delivered,2023-05-20,False,6.0
O002102,C00134,2024-01-14,Shipped,,False,
O002103,C00258,2023-11-11,Cancelled,,False,
O002104,C00391,2023-09-22,Delivered,2023-09-26,False,4.0
O002105,C00178,2023-10-07,Delivered,2023-10-13,False,6.0
O002106,C00278,2024-10-20,Shipped,,False,
O002107,C00082,2023-04-12,Cancelled,,False,
O002108,C00105,2024-04-06,Returned,2024-04-11,False,5.0
O002109,C00137,2023-03-13,Delivered,2023-03-18,False,5.0
O002110,C00079,2023-09-15,Delivered,2023-09-23,False,8.0
O002111,C00031,2024-08-07,Delivered,2024-08-09,False,2.0
O002112,C00231,2023-10-28,Cancelled,,False,
O002113,C00304,2023-03-10,Returned,2023-03-15,False,5.0
O002114,C00248,2023-08-22,Delivered,2023-08-31,False,9.0
O002115,C00356,2023-01-14,Delivered,2023-01-17,False,3.0
O002116,C00390,2024-08-02,Delivered,2024-08-05,False,3.0
O002117,C00244,2024-05-09,Delivered,2024-05-15,False,6.0
O002118,C00098,2023-04-09,Delivered,2023-04-11,False,2.0
O002119,C00354,2024-02-15,Delivered,2024-02-17,False,2.0
O002120,C00264,2023-11-06,Shipped,,False,
O002121,C00369,2024-05-22,Placed,,False,
O002122,C00353,2023-12-09,Shipped,,False,
O002123,C00118,2024-05-09,Returned,2024-05-16,False,7.0
O002124,C00211,2023-07-28,Returned,2023-08-03,False,6.0
O002125,C00186,2024-04-28,Cancelled,,False,
O002126,C00031,2024-06-16,Delivered,2024-06-23,False,7.0
O002127,C00027,2024-11-19,Delivered,2024-11-27,False,8.0
O002128,C00362,2023-10-03,Delivered,2023-10-10,False,7.0
O002129,C00172,2024-08-14,Placed,,False,
O002130,C00071,2023-06-02,Shipped,,False,
O002131,C00349,2023-09-05,Delivered,2023-09-06,False,1.0
O002132,C00212,2024-04-21,Delivered,2024-04-24,False,3.0
O002133,C00296,2023-08-03,Delivered,2023-08-13,False,10.0
O002134,C00323,2023-12-30,Shipped,,False,
O002135,C00077,2024-08-16,Shipped,,False,
O002136,C00284,2023-08-01,Returned,2023-08-02,False,1.0
O002137,C00043,2023-08-04,Delivered,2023-08-06,False,2.0
O002138,C00193,2024-11-24,Delivered,2024-12-01,False,7.0
O002139,C00252,2024-09-27,Delivered,2024-09-30,False,3.0
O002140,C00352,2023-02-08,Delivered,2023-02-18,False,10.0
O002141,C00397,2024-08-31,Delivered,2024-09-07,False,7.0
O002142,C00294,2024-10-26,Delivered,2024-10-27,False,1.0
O002143,C00215,2024-08-20,Delivered,2024-08-24,False,4.0
O002144,C00146,2024-08-02,Shipped,,False,
O002145,C00326,2023-01-08,Delivered,2023-01-13,False,5.0
O002146,C00199,2023-01-17,Delivered,2023-01-21,False,4.0
O002147,C00135,2024-04-07,Delivered,2024-04-09,False,2.0
O002148,C00265,2023-06-07,Delivered,2023-06-15,False,8.0
O002149,C00122,2023-04-04,Returned,2023-04-14,False,10.0
O002150,C00215,2023-04-21,Delivered,2023-04-25,False,4.0
O002151,C00186,2024-12-29,Shipped,,False,
O002152,C00373,2023-03-31,Shipped,,False,
O002153,C00064,2023-12-30,Delivered,2024-01-05,False,6.0
O002154,C00141,2023-06-03,Placed,,False,
O002155,C00231,2023-07-01,Shipped,,False,
O002156,C00285,2024-01-26,Placed,,False,
O002157,C00090,2023-10-10,Delivered,2023-10-12,False,2.0
O002158,C00073,2023-12-13,Returned,2023-12-23,False,10.0
O002159,C00361,2024-09-08,Shipped,,False,
O002160,C00144,2024-05-08,Delivered,2024-05-10,False,2.0
O002161,C00385,2024-10-31,Delivered,2024-11-10,False,10.0
O002162,C00288,2024-02-26,Delivered,2024-03-05,False,8.0
O002163,C00283,2023-06-01,Cancelled,,False,
O002164,C00008,2023-03-18,Delivered,2023-03-21,False,3.0
O002165,C00325,2024-07-23,Delivered,2024-07-28,False,5.0
O002166,C00312,2023-03-17,Delivered,2023-03-20,False,3.0
O002167,C00061,2024-09-15,Shipped,,False,
O002168,C00239,2024-11-04,Delivered,2024-11-06,False,2.0
O002169,C00348,2023-02-20,Delivered,2023-02-27,False,7.0
O002170,C00290,2023-09-19,Cancelled,,False,
O002171,C00258,2023-09-20,Cancelled,,False,
O002172,C00146,2023-01-31,Placed,,False,
O002173,C00280,2024-03-18,Delivered,2024-03-27,False,9.0
O002174,C00188,2024-09-25,Placed,,False,
O002175,C00400,2023-03-29,Cancelled,,False,
O002176,C00282,2024-08-19,Shipped,,False,
O002177,C00270,2024-09-03,Shipped,,False,
O002178,C00335,2023-10-30,Shipped,,False,
O002179,C00089,2023-02-04,Delivered,2023-02-13,False,9.0
O002180,C00104,2023-01-09,Delivered,2023-01-13,False,4.0
O002181,C00183,2024-02-28,Delivered,2024-03-09,False,10.0
O002182,C00281,2023-05-31,Delivered,2023-06-04,False,4.0
O002183,C00331,2024-06-08,Delivered,2024-06-12,False,4.0
O002184,C00375,2023-05-31,Placed,,False,
O002185,C00395,2024-11-28,Delivered,2024-12-01,False,3.0
O002186,C00001,2024-04-07,Delivered,2024-04-10,False,3.0
O002187,C00022,2023-07-10,Delivered,2023-07-12,False,2.0
O002188,C00355,2024-06-23,Delivered,2024-06-24,False,1.0
O002189,C00305,2024-05-27,Placed,,False,
O002190,C00200,2024-12-01,Delivered,2024-12-07,False,6.0
O002191,C00397,2024-11-03,Placed,,False,
O002192,C00070,2023-05-05,Cancelled,,False,
O002193,C00245,2023-08-07,Delivered,2023-08-15,False,8.0
O002194,C00124,2023-10-11,Returned,2023-10-21,False,10.0
O002195,C00234,2023-11-06,Delivered,2023-11-14,False,8.0
O002196,C00145,2024-06-08,Placed,,False,
O002197,C00085,2024-04-12,Returned,2024-04-15,False,3.0
O002198,C00165,2023-09-28,Placed,,False,
O002199,C00378,2023-11-16,Shipped,,False,
O002200,C00343,2024-11-19,Delivered,2024-11-22,False,3.0
O002201,C00327,2023-08-06,Delivered,2023-08-09,False,3.0
O002202,C00354,2024-01-04,Delivered,2024-01-14,False,10.0
O002203,C00280,2023-02-03,Delivered,2023-02-05,False,2.0
O002204,C00113,2023-04-04,Returned,2023-04-11,False,7.0
O002205,C00088,2024-07-24,Delivered,2024-07-29,False,5.0
O002206,C00007,2024-02-25,Delivered,2024-03-05,False,9.0
O002207,C00265,2024-02-24,Cancelled,,False,
O002208,C00265,2023-11-13,Delivered,2023-11-15,False,2.0
O002209,C00208,2023-07-03,Delivered,2023-07-07,False,4.0
O002210,C00137,2024-01-08,Placed,,False,
O002211,C00202,2023-11-12,Shipped,,False,
O002212,C00226,2024-01-29,Cancelled,,False,
O002213,C00024,2023-12-17,Shipped,,False,
O002214,C00279,2024-01-26,Delivered,2024-01-29,False,3.0
O002215,C00242,2024-08-02,Returned,2024-08-08,False,6.0
O002216,C00378,2023-04-29,Delivered,2023-05-07,False,8.0
O002217,C00020,2024-03-10,Delivered,2024-03-19,False,9.0
O002218,C00099,2023-10-28,Returned,2023-11-04,False,7.0
O002219,C00097,2024-03-31,Delivered,2024-04-05,False,5.0
O002220,C00282,2024-10-25,Delivered,2024-10-31,False,6.0
O002221,C00227,2023-08-31,Cancelled,,False,
O002222,C00171,2023-08-24,Shipped,,False,
O002223,C00205,2024-06-21,Delivered,2024-06-22,False,1.0
O002224,C00306,2023-04-16,Cancelled,,False,
O002225,C00058,2024-03-13,Delivered,2024-03-20,False,7.0
O002226,C00035,2024-05-12,Cancelled,,False,
O002227,C00079,2024-05-15,Placed,,False,
O002228,C00108,2023-11-03,Delivered,2023-11-11,False,8.0
O002229,C00001,2024-06-24,Shipped,,False,
O002230,C00083,2024-04-26,Delivered,2024-05-04,False,8.0
O002231,C00211,2024-02-13,Cancelled,,False,
O002232,C00361,2023-11-01,Delivered,2023-11-05,False,4.0
O002233,C00259,2023-05-02,Cancelled,,False,
O002234,C00067,2023-09-18,Cancelled,,False,
O002235,C00206,2024-09-27,Delivered,,True,
O002236,C00186,2024-06-15,Delivered,2024-06-20,False,5.0
O002237,C00371,2023-07-10,Placed,,False,
O002238,C00130,2023-06-12,Cancelled,,False,
O002239,C00182,2023-06-19,Delivered,2023-06-25,False,6.0
O002240,C00021,2024-08-30,Cancelled,,False,
O002241,C00265,2023-06-17,Shipped,,False,
O002242,C00323,2023-05-24,Delivered,2023-05-31,False,7.0
O002243,C00114,2024-08-03,Cancelled,,False,
O002244,C00245,2024-08-23,Returned,2024-08-29,False,6.0
O002245,C00331,2023-05-29,Delivered,2023-06-05,False,7.0
O002246,C00259,2024-10-24,Delivered,2024-11-02,False,9.0
O002247,C00124,2023-02-24,Shipped,,False,
O002248,C00318,2023-10-29,Delivered,2023-10-31,False,2.0
O002249,C00173,2023-01-28,Returned,2023-02-03,False,6.0
O002250,C00132,2024-12-29,Delivered,2025-01-04,False,6.0
O002251,C00326,2024-08-23,Delivered,,True,
O002252,C00294,2024-03-02,Cancelled,,False,
O002253,C00251,2024-07-31,Delivered,2024-08-08,False,8.0
O002254,C00046,2023-01-22,Delivered,2023-01-25,False,3.0
O002255,C00053,2023-02-20,Delivered,2023-02-26,False,6.0
O002256,C00372,2023-08-08,Delivered,2023-08-16,False,8.0
O002257,C00392,2023-02-22,Shipped,,False,
O002258,C00367,2023-08-17,Delivered,2023-08-27,False,10.0
O002259,C00097,2024-06-02,Delivered,2024-06-04,False,2.0
O002260,C00123,2024-02-20,Placed,,False,
O002261,C00396,2024-08-24,Shipped,,False,
O002262,C00307,2024-02-27,Delivered,2024-03-03,False,5.0
O002263,C00368,2023-10-29,Delivered,2023-11-03,False,5.0
O002264,C00058,2024-07-26,Delivered,2024-08-03,False,8.0
O002265,C00359,2024-06-23,Delivered,2024-06-28,False,5.0
O002266,C00014,2023-12-05,Delivered,2023-12-09,False,4.0
O002267,C00328,2023-01-12,Returned,2023-01-17,False,5.0
O002268,C00084,2023-09-06,Delivered,2023-09-09,False,3.0
O002269,C00195,2024-12-30,Shipped,,False,
O002270,C00014,2024-08-21,Delivered,2024-08-27,False,6.0
O002271,C00142,2023-03-10,Cancelled,,False,
O002272,C00376,2024-02-25,Delivered,2024-02-29,False,4.0
O002273,C00303,2024-01-13,Placed,,False,
O002274,C00033,2023-01-23,Delivered,2023-01-27,False,4.0
O002275,C00145,2024-03-09,Delivered,2024-03-17,False,8.0
O002276,C00245,2024-07-15,Placed,,False,
O002277,C00264,2024-02-21,Delivered,,True,
O002278,C00154,2023-11-16,Delivered,2023-11-22,False,6.0
O002279,C00077,2023-06-06,Shipped,,False,
O002280,C00246,2023-03-26,Shipped,,False,
O002281,C00391,2024-02-12,Shipped,,False,
O002282,C00144,2024-06-06,Delivered,2024-06-12,False,6.0
O002283,C00001,2023-02-28,Delivered,,True,
O002284,C00199,2024-01-28,Cancelled,,False,
O002285,C00367,2023-01-18,Cancelled,,False,
O002286,C00327,2023-10-31,Shipped,,False,
O002287,C00235,2023-09-29,Delivered,2023-10-05,False,6.0
O002288,C00181,2024-10-30,Delivered,2024-11-08,False,9.0
O002289,C00219,2023-07-27,Placed,,False,
O002290,C00295,2024-02-20,Shipped,,False,
O002291,C00166,2023-01-11,Delivered,2023-01-17,False,6.0
O002292,C00159,2024-04-04,Cancelled,,False,
O002293,C00181,2024-07-30,Placed,,False,
O002294,C00093,2023-03-27,Delivered,2023-03-31,False,4.0
O002295,C00164,2023-10-22,Delivered,2023-10-27,False,5.0
O002296,C00287,2023-10-31,Cancelled,,False,
O002297,C00080,2024-08-13,Delivered,2024-08-21,False,8.0
O002298,C00394,2023-05-12,Delivered,2023-05-14,False,2.0
O002299,C00078,2024-08-26,Cancelled,,False,
O002300,C00023,2024-05-22,Placed,,False,
O002301,C00063,2024-03-20,Returned,2024-03-26,False,6.0
O002302,C00295,2023-07-29,Delivered,2023-08-08,False,10.0
O002303,C00370,2024-06-21,Delivered,2024-06-30,False,9.0
O002304,C00156,2023-10-16,Delivered,2023-10-26,False,10.0
O002305,C00077,2023-05-08,Delivered,2023-05-10,False,2.0
O002306,C00012,2024-10-17,Shipped,,False,
O002307,C00184,2023-09-09,Delivered,2023-09-15,False,6.0
O002308,C00176,2023-07-02,Delivered,2023-07-11,False,9.0
O002309,C00186,2024-01-13,Delivered,2024-01-16,False,3.0
O002310,C00289,2023-01-09,Delivered,2023-01-17,False,8.0
O002311,C00310,2024-11-07,Delivered,2024-11-17,False,10.0
O002312,C00016,2024-05-29,Placed,,False,
O002313,C00011,2023-07-12,Delivered,2023-07-20,False,8.0
O002314,C00361,2024-07-03,Delivered,2024-07-08,False,5.0
O002315,C00241,2024-08-30,Delivered,2024-09-09,False,10.0
O002316,C00135,2024-07-12,Delivered,2024-07-22,False,10.0
O002317,C00165,2023-08-04,Delivered,2023-08-06,False,2.0
O002318,C00223,2023-10-21,Delivered,2023-10-27,False,6.0
O002319,C00048,2024-12-27,Shipped,,False,
O002320,C00002,2023-03-05,Returned,2023-03-10,False,5.0
O002321,C00138,2024-08-07,Cancelled,,False,
O002322,C00202,2023-06-24,Delivered,2023-07-01,False,7.0
O002323,C00290,2024-11-11,Delivered,2024-11-17,False,6.0
O002324,C00121,2023-05-24,Delivered,2023-05-26,False,2.0
O002325,C00068,2024-12-21,Shipped,,False,
O002326,C00158,2024-08-07,Cancelled,,False,
O002327,C00077,2023-03-28,Cancelled,,False,
O002328,C00185,2023-02-01,Delivered,2023-02-04,False,3.0
O002329,C00046,2023-11-01,Placed,,False,
O002330,C00116,2023-10-07,Delivered,2023-10-13,False,6.0
O002331,C00329,2024-06-13,Cancelled,,False,
O002332,C00174,2023-01-13,Shipped,,False,
O002333,C00286,2023-09-17,Shipped,,False,
O002334,C00069,2023-11-15,Delivered,2023-11-25,False,10.0
O002335,C00384,2023-03-18,Delivered,2023-03-23,False,5.0
O002336,C00060,2023-02-06,Cancelled,,False,
O002337,C00240,2024-03-18,Delivered,2024-03-28,False,10.0
O002338,C00321,2024-06-07,Shipped,,False,
O002339,C00012,2024-06-12,Delivered,2024-06-13,False,1.0
O002340,C00061,2024-09-08,Delivered,2024-09-15,False,7.0
O002341,C00211,2023-02-28,Placed,,False,
O002342,C00374,2024-07-25,Cancelled,,False,
O002343,C00135,2024-03-02,Shipped,,False,
O002344,C00249,2023-06-16,Delivered,2023-06-20,False,4.0
O002345,C00327,2024-02-28,Delivered,2024-03-01,False,2.0
O002346,C00289,2023-02-01,Placed,,False,
O002347,C00272,2023-02-10,Cancelled,,False,
O002348,C00013,2024-06-22,Delivered,2024-06-26,False,4.0
O002349,C00107,2024-08-18,Shipped,,False,
O002350,C00216,2023-01-17,Delivered,2023-01-18,False,1.0
O002351,C00092,2023-09-07,Delivered,2023-09-09,False,2.0
O002352,C00205,2023-03-19,Placed,,False,
O002353,C00313,2024-10-18,Shipped,,False,
O002354,C00122,2023-07-12,Delivered,2023-07-16,False,4.0
O002355,C00232,2023-01-02,Placed,,False,
O002356,C00384,2023-02-18,Delivered,2023-02-21,False,3.0
O002357,C00260,2024-09-06,Returned,2024-09-15,False,9.0
O002358,C00244,2024-09-13,Placed,,False,
O002359,C00136,2023-10-09,Shipped,,False,
O002360,C00349,2023-10-15,Delivered,2023-10-16,False,1.0
O002361,C00115,2024-08-05,Delivered,2024-08-11,False,6.0
O002362,C00301,2023-11-20,Placed,,False,
