order_item_id,order_id,product_id,quantity,unit_price,line_total
OI0000541,O000214,P00107,1,3734.57,3734.57
OI0000542,O000215,P00117,1,6333.74,6333.74
OI0000543,O000215,P00089,3,5537.28,16611.84
OI0000544,O000215,P00083,1,14812.87,14812.87
OI0000545,O000215,P00032,3,2972.8,8918.400000000001
OI0000546,O000216,P00109,3,3646.7,10940.099999999999
OI0000547,O000217,P00047,3,7255.75,21767.25
OI0000548,O000217,P00054,3,516.23,1548.69
OI0000549,O000217,P00082,1,1976.8,1976.8
OI0000550,O000218,P00106,3,14600.94,43802.82
OI0000551,O000218,P00109,3,3646.7,10940.099999999999
OI0000552,O000218,P00088,5,11981.85,59909.25
OI0000553,O000219,P00014,2,13181.63,26363.26
OI0000554,O000219,P00028,2,5804.91,11609.82
OI0000555,O000220,P00054,4,516.23,2064.92
OI0000556,O000221,P00114,3,2567.88,7703.64
OI0000557,O000221,P00077,3,2192.74,6578.219999999999
OI0000558,O000221,P00067,1,3120.12,3120.12
OI0000559,O000221,P00098,2,4527.84,9055.68
OI0000560,O000222,P00003,4,3596.33,14385.32
OI0000561,O000223,P00061,1,983.24,983.24
OI0000562,O000224,P00076,2,2930.49,5860.98
OI0000563,O000224,P00116,3,15959.01,47877.03
OI0000564,O000225,P00105,5,10494.08,52470.4
OI0000565,O000226,P00047,4,7255.75,29023.0
OI0000566,O000226,P00090,1,13515.98,13515.98
OI0000567,O000226,P00076,3,2930.49,8791.47
OI0000568,O000226,P00024,4,661.99,2647.96
OI0000569,O000227,P00064,3,605.62,1816.8600000000001
OI0000570,O000227,P00098,5,4527.84,22639.2
OI0000571,O000228,P00088,2,11981.85,23963.7
OI0000572,O000228,P00108,3,14347.63,43042.89
OI0000573,O000228,P00057,4,11330.17,45320.68
OI0000574,O000229,P00087,5,811.76,4058.8
OI0000575,O000229,P00014,1,13181.63,13181.63
OI0000576,O000229,P00051,4,14130.98,56523.92
OI0000577,O000229,P00057,5,11330.17,56650.85
OI0000578,O000230,P00016,4,3591.51,14366.04
OI0000579,O000230,P00030,5,11313.56,56567.799999999996
OI0000580,O000230,P00108,4,14347.63,57390.52
OI0000581,O000230,P00055,5,5599.57,27997.85
OI0000582,O000231,P00033,4,3874.45,15497.8
OI0000583,O000232,P00087,5,811.76,4058.8
OI0000584,O000232,P00004,2,11435.29,22870.58
OI0000585,O000232,P00023,5,3040.09,15200.45
OI0000586,O000232,P00049,1,11581.53,11581.53
OI0000587,O000233,P00065,5,7681.42,38407.1
OI0000588,O000233,P00034,1,209.8,209.8
OI0000589,O000233,P00070,1,2586.86,2586.86
OI0000590,O000233,P00044,3,10305.42,30916.260000000002
OI0000591,O000234,P00114,4,2567.88,10271.52
OI0000592,O000234,P00091,3,4946.59,14839.77
OI0000593,O000234,P00022,4,5634.74,22538.96
OI0000594,O000235,P00065,4,7681.42,30725.68
OI0000595,O000235,P00008,5,387.92,1939.6000000000001
OI0000596,O000236,P00017,3,7245.98,21737.94
OI0000597,O000237,P00046,1,15720.6,15720.6
OI0000598,O000237,P00053,2,2768.97,5537.94
OI0000599,O000237,P00045,3,5431.46,16294.380000000001
OI0000600,O000238,P00059,4,15594.5,62378.0
OI0000601,O000239,P00042,4,11714.53,46858.12
OI0000602,O000239,P00074,2,7723.94,15447.88
OI0000603,O000239,P00013,5,15087.03,75435.15000000001
OI0000604,O000239,P00104,3,13741.36,41224.08
OI0000605,O000240,P00108,5,14347.63,71738.15
OI0000606,O000241,P00092,5,11714.03,58570.15
OI0000607,O000242,P00084,3,14069.72,42209.159999999996
OI0000608,O000243,P00086,1,4550.54,4550.54
OI0000609,O000243,P00098,5,4527.84,22639.2
OI0000610,O000243,P00071,5,12968.25,64841.25
OI0000611,O000243,P00024,4,661.99,2647.96
OI0000612,O000244,P00067,2,3120.12,6240.24
OI0000613,O000245,P00082,2,1976.8,3953.6
OI0000614,O000246,P00052,1,1801.57,1801.57
OI0000615,O000246,P00031,1,9096.12,9096.12
OI0000616,O000247,P00018,3,10426.0,31278.0
OI0000617,O000247,P00004,2,11435.29,22870.58
OI0000618,O000247,P00034,1,209.8,209.8
OI0000619,O000248,P00116,4,15959.01,63836.04
OI0000620,O000249,P00067,5,3120.12,15600.599999999999
OI0000621,O000250,P00099,3,10238.47,30715.409999999996
OI0000622,O000251,P00057,5,11330.17,56650.85
OI0000623,O000251,P00053,5,2768.97,13844.849999999999
OI0000624,O000251,P00033,1,3874.45,3874.45
OI0000625,O000252,P00106,5,14600.94,73004.7
OI0000626,O000252,P00040,1,2951.4,2951.4
OI0000627,O000252,P00003,2,3596.33,7192.66
OI0000629,O000253,P00057,4,11330.17,45320.68
OI0000630,O000254,P00118,3,5621.04,16863.12
OI0000631,O000254,P00057,4,11330.17,45320.68
OI0000632,O000255,P00106,2,14600.94,29201.88
OI0000633,O000256,P00089,2,5537.28,11074.56
OI0000635,O000256,P00098,2,4527.84,9055.68
OI0000636,O000256,P00007,3,1695.66,5086.9800000000005
OI0000637,O000257,P00102,2,13433.93,26867.86
OI0000638,O000257,P00041,5,6177.47,30887.350000000002
OI0000639,O000257,P00058,3,2681.24,8043.719999999999
OI0000640,O000257,P00062,4,5900.1,23600.4
OI0000641,O000258,P00117,4,6333.74,25334.96
OI0000642,O000258,P00012,2,14499.23,28998.46
OI0000643,O000259,P00002,5,12959.03,64795.15
OI0000644,O000260,P00111,3,9070.02,27210.06
OI0000645,O000260,P00105,4,10494.08,41976.32
OI0000646,O000261,P00054,4,516.23,2064.92
OI0000647,O000261,P00024,1,661.99,661.99
OI0000648,O000262,P00011,3,3323.46,9970.380000000001
OI0000649,O000262,P00002,4,12959.03,51836.12
OI0000650,O000262,P00061,4,983.24,3932.96
OI0000651,O000262,P00018,5,10426.0,52130.0
OI0000652,O000263,P00117,5,6333.74,31668.699999999997
OI0000654,O000263,P00078,5,3389.32,16946.600000000002
OI0000655,O000263,P00086,3,4550.54,13651.619999999999
OI0000656,O000264,P00065,3,7681.42,23044.260000000002
OI0000657,O000264,P00064,2,605.62,1211.24
OI0000658,O000265,P00064,3,605.62,1816.8600000000001
OI0000659,O000265,P00112,4,7810.47,31241.88
OI0000660,O000266,P00098,4,4527.84,18111.36
OI0000661,O000266,P00020,2,6822.91,13645.82
OI0000662,O000266,P00072,2,8945.91,17891.82
OI0000663,O000266,P00110,3,9433.9,28301.699999999997
OI0000664,O000267,P00059,2,15594.5,31189.0
OI0000665,O000267,P00064,1,605.62,605.62
OI0000666,O000267,P00015,3,6246.13,18738.39
OI0000667,O000267,P00109,2,3646.7,7293.4
OI0000668,O000268,P00068,5,7242.25,36211.25
OI0000669,O000269,P00051,3,14130.98,42392.94
OI0000670,O000270,P00059,1,15594.5,15594.5
OI0000671,O000270,P00081,1,14690.16,14690.16
OI0000672,O000270,P00035,4,11526.61,46106.44
OI0000673,O000270,P00077,5,2192.74,10963.699999999999
OI0000674,O000271,P00012,2,14499.23,28998.46
OI0000675,O000271,P00052,4,1801.57,7206.28
OI0000676,O000271,P00033,2,3874.45,7748.9
OI0000677,O000271,P00023,4,3040.09,12160.36
OI0000678,O000272,P00095,5,11410.2,57051.0
OI0000679,O000272,P00104,1,13741.36,13741.36
OI0000680,O000272,P00118,5,5621.04,28105.2
OI0000681,O000272,P00040,4,2951.4,11805.6
OI0000682,O000273,P00081,5,14690.16,73450.8
OI0000683,O000273,P00055,4,5599.57,22398.28
OI0000684,O000273,P00012,2,14499.23,28998.46
OI0000685,O000273,P00006,5,15242.13,76210.65
OI0000686,O000274,P00088,3,11981.85,35945.55
OI0000687,O000274,P00116,5,15959.01,79795.05
OI0000688,O000275,P00053,5,2768.97,13844.849999999999
OI0000689,O000275,P00013,3,15087.03,45261.090000000004
OI0000690,O000275,P00060,1,10636.45,10636.45
OI0000691,O000275,P00085,1,9236.97,9236.97
OI0000692,O000276,P00041,4,6177.47,24709.88
OI0000693,O000276,P00076,4,2930.49,11721.96
OI0000694,O000276,P00093,3,3538.97,10616.91
OI0000695,O000277,P00112,4,7810.47,31241.88
OI0000696,O000277,P00087,1,811.76,811.76
OI0000697,O000277,P00014,1,13181.63,13181.63
OI0000698,O000278,P00039,3,11770.16,35310.479999999996
OI0000699,O000278,P00080,4,8989.55,35958.2
OI0000700,O000278,P00105,1,10494.08,10494.08
OI0000701,O000278,P00079,1,5251.04,5251.04
OI0000702,O000279,P00084,4,14069.72,56278.88
OI0000703,O000279,P00031,5,9096.12,45480.600000000006
OI0000704,O000280,P00063,4,13216.58,52866.32
OI0000705,O000280,P00061,2,983.24,1966.48
OI0000706,O000280,P00003,4,3596.33,14385.32
OI0000707,O000280,P00111,1,9070.02,9070.02
OI0000708,O000281,P00005,4,10898.5,43594.0
OI0000709,O000281,P00063,5,13216.58,66082.9
OI0000710,O000281,P00052,4,1801.57,7206.28
OI0000711,O000282,P00114,5,2567.88,12839.400000000001
OI0000712,O000282,P00061,3,983.24,2949.7200000000003
OI0000713,O000282,P00015,4,6246.13,24984.52
OI0000714,O000282,P00064,3,605.62,1816.8600000000001
OI0000715,O000283,P00118,4,5621.04,22484.16
OI0000716,O000283,P00078,3,3389.32,10167.960000000001
OI0000717,O000283,P00110,4,9433.9,37735.6
OI0000718,O000284,P00089,4,5537.28,22149.12
OI0000719,O000284,P00096,2,2944.05,5888.1
OI0000720,O000284,P00012,4,14499.23,57996.92
OI0000721,O000285,P00046,3,15720.6,47161.8
OI0000722,O000286,P00080,2,8989.55,17979.1
OI0000723,O000287,P00115,5,10635.38,53176.899999999994
OI0000724,O000287,P00020,1,6822.91,6822.91
OI0000725,O000287,P00110,4,9433.9,37735.6
OI0000726,O000288,P00065,1,7681.42,7681.42
OI0000727,O000289,P00098,1,4527.84,4527.84
OI0000728,O000289,P00065,3,7681.42,23044.260000000002
OI0000729,O000289,P00064,2,605.62,1211.24
OI0000730,O000289,P00094,2,13171.07,26342.14
OI0000731,O000290,P00065,3,7681.42,23044.260000000002
OI0000732,O000290,P00022,4,5634.74,22538.96
OI0000733,O000290,P00011,2,3323.46,6646.92
OI0000734,O000291,P00110,3,9433.9,28301.699999999997
OI0000735,O000291,P00067,4,3120.12,12480.48
OI0000736,O000291,P00102,1,13433.93,13433.93
OI0000737,O000291,P00088,5,11981.85,59909.25
OI0000738,O000292,P00085,2,9236.97,18473.94
OI0000739,O000293,P00117,3,6333.74,19001.22
OI0000740,O000293,P00045,5,5431.46,27157.3
OI0000741,O000293,P00002,4,12959.03,51836.12
OI0000742,O000294,P00100,1,6083.97,6083.97
OI0000743,O000294,P00026,3,4115.14,12345.420000000002
OI0000744,O000294,P00113,2,13810.57,27621.14
OI0000745,O000294,P00039,5,11770.16,58850.8
OI0000746,O000295,P00031,3,9096.12,27288.36
OI0000747,O000295,P00107,5,3734.57,18672.850000000002
OI0000748,O000295,P00100,1,6083.97,6083.97
OI0000749,O000296,P00059,3,15594.5,46783.5
OI0000750,O000297,P00045,3,5431.46,16294.380000000001
OI0000751,O000297,P00039,5,11770.16,58850.8
OI0000752,O000298,P00092,4,11714.03,46856.12
OI0000753,O000298,P00055,1,5599.57,5599.57
OI0000754,O000299,P00112,4,7810.47,31241.88
OI0000755,O000299,P00034,4,209.8,839.2
OI0000756,O000299,P00075,4,8132.2,32528.8
OI0000757,O000299,P00064,2,605.62,1211.24
OI0000758,O000300,P00089,2,5537.28,11074.56
OI0000759,O000301,P00016,3,3591.51,10774.53
OI0000760,O000302,P00039,1,11770.16,11770.16
OI0000761,O000302,P00038,2,5516.66,11033.32
OI0000762,O000302,P00063,4,13216.58,52866.32
OI0000763,O000303,P00016,5,3591.51,17957.550000000003
OI0000764,O000304,P00107,2,3734.57,7469.14
OI0000765,O000304,P00093,4,3538.97,14155.88
OI0000766,O000304,P00078,4,3389.32,13557.28
OI0000767,O000304,P00017,3,7245.98,21737.94
OI0000768,O000305,P00086,4,4550.54,18202.16
OI0000769,O000306,P00083,5,14812.87,74064.35
OI0000770,O000307,P00065,5,7681.42,38407.1
OI0000771,O000307,P00115,1,10635.38,10635.38
OI0000772,O000307,P00003,2,3596.33,7192.66
OI0000773,O000307,P00016,5,3591.51,17957.550000000003
OI0000774,O000308,P00004,4,11435.29,45741.16
OI0000775,O000308,P00111,1,9070.02,9070.02
OI0000776,O000308,P00068,5,7242.25,36211.25
OI0000777,O000308,P00041,2,6177.47,12354.94
OI0000778,O000309,P00024,1,661.99,661.99
OI0000779,O000309,P00004,1,11435.29,11435.29
OI0000780,O000309,P00092,4,11714.03,46856.12
OI0000781,O000310,P00064,5,605.62,3028.1
OI0000782,O000310,P00066,1,7639.92,7639.92
OI0000783,O000311,P00035,5,11526.61,57633.05
OI0000784,O000312,P00058,5,2681.24,13406.199999999999
OI0000785,O000312,P00011,2,3323.46,6646.92
OI0000786,O000312,P00109,2,3646.7,7293.4
OI0000787,O000312,P00082,5,1976.8,9884.0
OI0000788,O000313,P00084,1,14069.72,14069.72
OI0000789,O000313,P00022,4,5634.74,22538.96
OI0000790,O000313,P00001,3,7519.88,22559.64
OI0000791,O000314,P00006,5,15242.13,76210.65
OI0000792,O000314,P00021,3,15831.58,47494.74
OI0000793,O000314,P00095,1,11410.2,11410.2
OI0000794,O000315,P00114,3,2567.88,7703.64
OI0000795,O000315,P00088,4,11981.85,47927.4
OI0000796,O000315,P00044,3,10305.42,30916.260000000002
OI0000798,O000317,P00101,1,9471.71,9471.71
OI0000799,O000318,P00108,1,14347.63,14347.63
OI0000800,O000318,P00099,3,10238.47,30715.409999999996
OI0000801,O000319,P00104,2,13741.36,27482.72
OI0000802,O000319,P00092,3,11714.03,35142.090000000004
OI0000803,O000319,P00029,4,9560.81,38243.24
OI0000804,O000320,P00015,5,6246.13,31230.65
OI0000805,O000320,P00112,5,7810.47,39052.35
OI0000806,O000320,P00036,5,2532.85,12664.25
OI0000807,O000320,P00073,5,15455.92,77279.6
OI0000808,O000321,P00025,1,8564.03,8564.03
OI0000809,O000321,P00109,5,3646.7,18233.5
OI0000810,O000321,P00087,5,811.76,4058.8
OI0000811,O000322,P00036,4,2532.85,10131.4
OI0000812,O000322,P00016,5,3591.51,17957.550000000003
OI0000813,O000322,P00088,2,11981.85,23963.7
OI0000814,O000322,P00067,4,3120.12,12480.48
OI0000815,O000323,P00089,1,5537.28,5537.28
OI0000816,O000323,P00055,2,5599.57,11199.14
OI0000817,O000324,P00108,1,14347.63,14347.63
OI0000818,O000324,P00033,3,3874.45,11623.349999999999
OI0000819,O000324,P00032,3,2972.8,8918.400000000001
OI0000820,O000325,P00008,1,387.92,387.92
OI0000821,O000326,P00039,5,11770.16,58850.8
OI0000822,O000327,P00030,5,11313.56,56567.799999999996
OI0000823,O000327,P00111,4,9070.02,36280.08
OI0000824,O000327,P00077,4,2192.74,8770.96
OI0000825,O000327,P00101,5,9471.71,47358.549999999996
OI0000826,O000328,P00077,1,2192.74,2192.74
OI0000827,O000329,P00024,1,661.99,661.99
OI0000828,O000329,P00032,3,2972.8,8918.400000000001
OI0000829,O000329,P00018,5,10426.0,52130.0
OI0000830,O000329,P00103,3,632.72,1898.16
OI0000831,O000330,P00067,5,3120.12,15600.599999999999
OI0000832,O000331,P00026,2,4115.14,8230.28
OI0000833,O000331,P00082,3,1976.8,5930.4
OI0000834,O000332,P00079,3,5251.04,15753.119999999999
OI0000835,O000332,P00039,4,11770.16,47080.64
OI0000836,O000332,P00054,1,516.23,516.23
OI0000837,O000333,P00104,2,13741.36,27482.72
OI0000838,O000333,P00095,1,11410.2,11410.2
OI0000839,O000333,P00049,1,11581.53,11581.53
OI0000840,O000334,P00026,2,4115.14,8230.28
OI0000841,O000334,P00037,3,15375.83,46127.49
OI0000842,O000335,P00003,2,3596.33,7192.66
OI0000843,O000336,P00113,2,13810.57,27621.14
OI0000844,O000336,P00092,2,11714.03,23428.06
OI0000845,O000336,P00009,2,13213.04,26426.08
OI0000846,O000336,P00016,3,3591.51,10774.53
OI0000847,O000337,P00102,2,13433.93,26867.86
OI0000848,O000337,P00020,3,6822.91,20468.73
OI0000849,O000337,P00042,5,11714.53,58572.65
OI0000850,O000338,P00097,3,721.52,2164.56
OI0000851,O000338,P00113,4,13810.57,55242.28
OI0000852,O000338,P00083,3,14812.87,44438.61
OI0000853,O000338,P00066,4,7639.92,30559.68
OI0000854,O000339,P00029,2,9560.81,19121.62
OI0000855,O000339,P00115,2,10635.38,21270.76
OI0000856,O000340,P00018,1,10426.0,10426.0
OI0000857,O000341,P00060,4,10636.45,42545.8
OI0000858,O000341,P00056,4,8842.33,35369.32
OI0000859,O000341,P00053,4,2768.97,11075.88
OI0000860,O000341,P00048,1,11151.18,11151.18
OI0000861,O000342,P00016,1,3591.51,3591.51
OI0000862,O000343,P00096,3,2944.05,8832.150000000001
OI0000863,O000343,P00105,5,10494.08,52470.4
OI0000864,O000343,P00099,5,10238.47,51192.35
OI0000865,O000344,P00052,1,1801.57,1801.57
OI0000866,O000344,P00106,5,14600.94,73004.7
OI0000867,O000344,P00075,2,8132.2,16264.4
OI0000868,O000344,P00097,2,721.52,1443.04
OI0000869,O000345,P00093,1,3538.97,3538.97
OI0000870,O000345,P00105,2,10494.08,20988.16
OI0000871,O000345,P00060,4,10636.45,42545.8
OI0000872,O000345,P00044,4,10305.42,41221.68
OI0000873,O000346,P00044,4,10305.42,41221.68
OI0000874,O000346,P00029,4,9560.81,38243.24
OI0000875,O000346,P00054,5,516.23,2581.15
OI0000876,O000347,P00073,5,15455.92,77279.6
OI0000877,O000347,P00081,5,14690.16,73450.8
OI0000878,O000347,P00103,4,632.72,2530.88
OI0000879,O000348,P00082,2,1976.8,3953.6
OI0000880,O000348,P00115,5,10635.38,53176.899999999994
OI0000881,O000348,P00039,5,11770.16,58850.8
OI0000882,O000348,P00012,2,14499.23,28998.46
OI0000883,O000349,P00059,1,15594.5,15594.5
OI0000884,O000350,P00015,5,6246.13,31230.65
OI0000885,O000350,P00017,1,7245.98,7245.98
OI0000886,O000351,P00076,4,2930.49,11721.96
OI0000887,O000351,P00026,1,4115.14,4115.14
OI0000888,O000351,P00065,4,7681.42,30725.68
OI0000889,O000352,P00095,1,11410.2,11410.2
OI0000890,O000353,P00116,4,15959.01,63836.04
OI0000891,O000353,P00080,2,8989.55,17979.1
OI0000892,O000354,P00113,3,13810.57,41431.71
OI0000893,O000354,P00081,1,14690.16,14690.16
OI0000894,O000354,P00069,2,4360.73,8721.46
OI0000895,O000355,P00053,3,2768.97,8306.91
OI0000896,O000355,P00058,1,2681.24,2681.24
OI0000897,O000355,P00022,1,5634.74,5634.74
OI0000898,O000356,P00033,1,3874.45,3874.45
OI0000899,O000357,P00108,1,14347.63,14347.63
OI0000900,O000357,P00021,2,15831.58,31663.16
OI0000901,O000357,P00022,5,5634.74,28173.699999999997
OI0000902,O000358,P00115,5,10635.38,53176.899999999994
OI0000903,O000359,P00050,3,11773.84,35321.520000000004
OI0000904,O000360,P00026,1,4115.14,4115.14
OI0000905,O000360,P00012,1,14499.23,14499.23
OI0000906,O000361,P00093,1,3538.97,3538.97
OI0000907,O000361,P00022,1,5634.74,5634.74
OI0000908,O000362,P00055,1,5599.57,5599.57
OI0000909,O000362,P00016,2,3591.51,7183.02
OI0000910,O000362,P00030,3,11313.56,33940.68
OI0000911,O000362,P00028,2,5804.91,11609.82
OI0000912,O000363,P00039,1,11770.16,11770.16
OI0000913,O000363,P00099,5,10238.47,51192.35
OI0000914,O000363,P00077,1,2192.74,2192.74
OI0000915,O000363,P00064,4,605.62,2422.48
OI0000916,O000364,P00009,5,13213.04,66065.20000000001
OI0000917,O000364,P00043,5,3075.89,15379.449999999999
OI0000918,O000364,P00003,2,3596.33,7192.66
OI0000919,O000364,P00078,1,3389.32,3389.32
OI0000920,O000365,P00080,1,8989.55,8989.55
OI0000921,O000365,P00011,4,3323.46,13293.84
OI0000922,O000366,P00095,3,11410.2,34230.600000000006
OI0000923,O000366,P00113,1,13810.57,13810.57
OI0000924,O000366,P00043,4,3075.89,12303.56
OI0000925,O000366,P00018,3,10426.0,31278.0
OI0000926,O000367,P00103,2,632.72,1265.44
OI0000927,O000367,P00088,4,11981.85,47927.4
OI0000928,O000368,P00025,1,8564.03,8564.03
OI0000929,O000369,P00031,1,9096.12,9096.12
OI0000930,O000369,P00065,4,7681.42,30725.68
OI0000931,O000370,P00082,4,1976.8,7907.2
OI0000932,O000370,P00026,3,4115.14,12345.420000000002
OI0000933,O000370,P00035,2,11526.61,23053.22
OI0000934,O000370,P00111,4,9070.02,36280.08
OI0000935,O000371,P00098,4,4527.84,18111.36
OI0000936,O000372,P00040,5,2951.4,14757.0
OI0000937,O000372,P00059,1,15594.5,15594.5
OI0000938,O000372,P00037,4,15375.83,61503.32
OI0000940,O000373,P00050,5,11773.84,58869.2
OI0000941,O000373,P00063,1,13216.58,13216.58
OI0000942,O000373,P00040,1,2951.4,2951.4
OI0000943,O000374,P00082,1,1976.8,1976.8
OI0000944,O000374,P00089,4,5537.28,22149.12
OI0000945,O000374,P00048,2,11151.18,22302.36
OI0000946,O000374,P00090,3,13515.98,40547.94
OI0000947,O000375,P00033,5,3874.45,19372.25
OI0000948,O000375,P00032,2,2972.8,5945.6
OI0000949,O000376,P00067,2,3120.12,6240.24
OI0000950,O000377,P00076,1,2930.49,2930.49
OI0000951,O000377,P00040,5,2951.4,14757.0
OI0000952,O000377,P00094,3,13171.07,39513.21
OI0000953,O000377,P00053,3,2768.97,8306.91
OI0000954,O000378,P00013,1,15087.03,15087.03
OI0000955,O000379,P00091,2,4946.59,9893.18
OI0000956,O000379,P00018,5,10426.0,52130.0
OI0000957,O000380,P00034,4,209.8,839.2
OI0000958,O000380,P00116,5,15959.01,79795.05
OI0000959,O000381,P00075,2,8132.2,16264.4
OI0000960,O000382,P00086,5,4550.54,22752.7
OI0000961,O000383,P00078,3,3389.32,10167.960000000001
OI0000962,O000383,P00055,3,5599.57,16798.71
OI0000963,O000383,P00044,2,10305.42,20610.84
OI0000964,O000384,P00059,4,15594.5,62378.0
OI0000965,O000385,P00048,5,11151.18,55755.9
OI0000966,O000385,P00058,4,2681.24,10724.96
OI0000967,O000386,P00104,3,13741.36,41224.08
OI0000968,O000387,P00085,1,9236.97,9236.97
OI0000969,O000387,P00110,3,9433.9,28301.699999999997
OI0000970,O000387,P00090,2,13515.98,27031.96
OI0000971,O000387,P00116,5,15959.01,79795.05
OI0000972,O000388,P00107,4,3734.57,14938.28
OI0000973,O000388,P00087,4,811.76,3247.04
OI0000974,O000388,P00071,4,12968.25,51873.0
OI0000975,O000389,P00014,4,13181.63,52726.52
OI0000976,O000390,P00093,4,3538.97,14155.88
OI0000977,O000390,P00033,1,3874.45,3874.45
OI0000978,O000391,P00120,5,13556.62,67783.1
OI0000979,O000391,P00074,3,7723.94,23171.82
OI0000980,O000392,P00034,3,209.8,629.4000000000001
OI0000981,O000392,P00015,1,6246.13,6246.13
OI0000982,O000393,P00040,1,2951.4,2951.4
OI0000983,O000394,P00014,1,13181.63,13181.63
OI0000984,O000394,P00051,4,14130.98,56523.92
OI0000985,O000395,P00077,3,2192.74,6578.219999999999
OI0000986,O000396,P00064,4,605.62,2422.48
OI0000987,O000396,P00038,3,5516.66,16549.98
OI0000988,O000397,P00105,2,10494.08,20988.16
OI0000989,O000397,P00085,5,9236.97,46184.85
OI0000990,O000397,P00117,4,6333.74,25334.96
OI0000991,O000398,P00090,5,13515.98,67579.9
OI0000992,O000398,P00119,2,14522.12,29044.24
OI0000993,O000398,P00025,5,8564.03,42820.15
OI0000994,O000399,P00115,2,10635.38,21270.76
OI0000995,O000399,P00019,2,1162.47,2324.94
OI0000996,O000399,P00027,1,12270.99,12270.99
OI0000997,O000400,P00046,4,15720.6,62882.4
OI0000998,O000401,P00032,4,2972.8,11891.2
OI0000999,O000401,P00005,5,10898.5,54492.5
OI0001000,O000401,P00016,4,3591.51,14366.04
OI0001001,O000401,P00031,1,9096.12,9096.12
OI0001002,O000402,P00016,4,3591.51,14366.04
OI0001003,O000403,P00102,5,13433.93,67169.65
OI0001004,O000404,P00052,1,1801.57,1801.57
OI0001005,O000404,P00105,5,10494.08,52470.4
OI0001006,O000405,P00085,1,9236.97,9236.97
OI0001007,O000405,P00115,5,10635.38,53176.899999999994
OI0001008,O000406,P00084,1,14069.72,14069.72
OI0001009,O000406,P00021,1,15831.58,15831.58
OI0001010,O000407,P00032,3,2972.8,8918.400000000001
OI0001011,O000408,P00078,2,3389.32,6778.64
OI0001012,O000408,P00069,1,4360.73,4360.73
OI0001013,O000408,P00066,2,7639.92,15279.84
