order_id,customer_id,order_date,status,delivery_date,_ingested_at,_source_file
O000276,C00203,2024-04-18,Delivered,2024-04-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O000277,C00368,2023-08-05,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000278,C00172,2024-04-16,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000279,C00106,2024-12-13,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000280,C00075,2024-04-19,DELIVERED,2024-04-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O000281,C00358,2024-03-18,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000282,C00329,2024-06-24,Delivered,2024-06-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O000283,C00189,2023-12-19,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000284,C00362,2024-10-30,Delivered,2024-11-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O000285,C00197,2024-05-20,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000286,C00158,2023-06-28,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000287,C00349,2024-05-13,Returned,2024-05-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O000288,C00010,2023-04-24,Delivered,2023-04-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O000289,C00378,2023-07-30,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000290,C00197,2023-01-07,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000291,C00307,2024-06-26,delivered,2024-07-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O000292,C00281,2023-12-13,Delivered,2023-12-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O000293,C00141,2024-10-08,Returned,2024-10-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O000294,C00225,2024-07-11,Delivered,2024-07-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O000295,C00159,2024-06-07,Delivered,2024-06-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O000296,C00094,2024-10-04,DELIVERED,2024-10-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O000297,C00186,2024-08-18,Delivered,2024-08-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O000298,C00358,2024-01-22,DELIVERED,2024-01-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O000299,C00044,2024-05-02,Delivered,2024-05-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O000300,C00331,2024-12-29,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000301,C00114,2023-06-10,Delivered,2023-06-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O000302,C00266,2024-06-19,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000303,C00063,2023-10-18,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000304,C00154,2024-03-03,Delivered,2024-03-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O000305,C00046,2024-11-11,Delivered,2024-11-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O000306,C00049,2023-04-01,Delivered,2023-04-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O000307,C00255,2024-07-08,Delivered,2024-07-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O000308,C00330,2024-09-13,DELIVERED,2024-09-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O000309,C00095,2023-04-02,Delivered,2023-04-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O000310,C00094,2024-01-20,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000311,C00107,2024-04-20,Delivered,2024-04-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O000312,C00195,2023-04-14,Delivered,2023-04-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O000313,C00239,2024-04-07,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000314,C00111,2023-12-26,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000315,C00344,2024-07-23,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000316,C00363,2024-09-05,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000317,C00220,2024-11-19,Delivered,2024-11-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O000318,C00102,2024-03-31,Delivered,2024-04-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O000319,C00356,2023-01-10,Delivered,2023-01-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O000320,C00161,2024-09-12,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000321,C00194,2024-08-25,DELIVERED,2024-09-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O000322,C00343,2024-03-13,Delivered,2024-03-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O000323,C00243,2023-01-06,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000324,C00116,2023-03-06,delivered,2023-03-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O000325,C00019,2023-03-16,Delivered,2023-03-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O000326,C00337,2023-03-08,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000327,C00194,2023-04-15,Delivered,2023-04-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O000328,C00038,2024-11-22,Delivered,2024-11-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O000329,C00382,2024-08-09,Delivered,2024-08-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O000330,C00042,2023-05-30,Delivered,2023-06-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O000331,C00084,2023-02-28,Delivered,2023-03-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O000332,C00145,2024-12-12,Delivered,2024-12-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O000333,C00343,2024-10-16,Delivered,2024-10-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O000334,C00239,2023-04-28,delivered,2023-04-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O000335,C00144,2024-07-21,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000336,C00271,2023-12-13,Delivered,2023-12-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O000337,C00126,2024-10-13,Returned,2024-10-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O000338,C00380,2023-08-03,Delivered,2023-08-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O000339,C00026,2024-04-30,Delivered,2024-05-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O000340,C00063,2024-03-11,Delivered,2024-03-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O000341,C00097,2023-12-27,Delivered,2024-01-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O000342,C00139,2023-10-29,Delivered,2023-11-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O000343,C00275,2023-07-25,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000344,C00220,2023-11-03,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000345,C00149,2023-08-03,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000346,C00069,2024-01-19,DELIVERED,2024-01-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O000347,C00020,2023-01-24,Delivered,2023-01-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O000348,C00108,2023-03-07,Delivered,2023-03-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O000349,C00385,2023-10-18,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000350,C00179,2023-06-25,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000351,C00225,2023-05-14,Delivered,2023-05-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O000352,C00036,2024-09-11,Delivered,2024-09-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O000353,C00274,2023-12-22,Delivered,2023-12-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O000354,C00397,2024-02-07,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000355,C00223,2024-07-20,RETURNED,2024-07-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O000356,C00195,2024-04-17,Delivered,2024-04-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O000357,C00035,2023-12-01,DELIVERED,2023-12-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O000358,C00321,2023-03-21,delivered,2023-03-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O000359,C00305,2023-02-18,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000360,C00293,2023-01-05,Delivered,2023-01-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O000361,C00115,2024-11-27,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000362,C00217,2024-07-29,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000363,C00194,2024-11-04,Delivered,2024-11-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O000364,C00017,2024-12-11,Delivered,2024-12-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O000365,C00041,2023-05-08,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000366,C00250,2024-01-20,Delivered,2024-01-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O000367,C00117,2023-12-06,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000368,C00240,2024-03-28,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000369,C00348,2023-07-29,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000370,C00370,2023-07-22,Delivered,2023-07-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O000371,C00355,2024-03-19,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000372,C00139,2023-11-04,Delivered,2023-11-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O000373,C00399,2024-01-19,Delivered,2024-01-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O000374,C00151,2023-06-16,Delivered,2023-06-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O000375,C00178,2023-01-29,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000376,C00017,2023-04-05,Delivered,2023-04-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O000377,C00299,2024-03-13,Delivered,2024-03-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O000378,C00149,2024-02-12,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000379,C00219,2024-06-21,Delivered,2024-06-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O000380,C00156,2024-08-03,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000381,C00070,2023-06-20,Delivered,2023-06-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O000382,C00362,2023-04-14,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000383,C00395,2023-04-10,delivered,2023-04-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O000384,C00188,2024-02-13,Delivered,2024-02-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O000385,C00008,2023-01-27,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000386,C00203,2023-07-12,Returned,2023-07-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O000387,C00162,2024-09-13,Delivered,2024-09-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O000388,C00174,2024-05-31,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000389,C00332,2023-09-07,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000390,C00004,2023-06-14,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000391,C00330,2024-10-10,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000392,C00392,2024-01-26,Delivered,2024-02-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O000393,C00109,2023-07-12,delivered,2023-07-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O000394,C00224,2024-02-02,Delivered,2024-02-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O000395,C00022,2023-08-13,delivered,2023-08-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O000396,C00007,2023-05-07,Returned,2023-05-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O000397,C00174,2023-08-04,DELIVERED,2023-08-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O000398,C00050,2024-02-05,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000399,C00263,2024-12-27,DELIVERED,2025-01-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O000400,C00322,2023-04-15,Delivered,2023-04-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O000401,C00262,2023-05-01,Delivered,2023-05-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O000402,C00386,2024-01-27,Delivered,2024-01-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O000403,C00037,2023-08-19,Delivered,2023-08-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O000404,C00005,2024-10-22,delivered,2024-10-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O000405,C00375,2024-05-15,Delivered,2024-05-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O000406,C00119,2024-07-22,CANCELLED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000407,C00065,2024-06-02,Delivered,2024-06-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O000408,C00097,2023-10-28,delivered,2023-11-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O000409,C00213,2023-05-18,Delivered,2023-05-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O000410,C00152,2024-07-02,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000411,C00364,2023-06-07,Returned,2023-06-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O000412,C00231,2024-10-17,Delivered,2024-10-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O000413,C00216,2023-05-07,Delivered,2023-05-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O000414,C00077,2024-02-03,Delivered,2024-02-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O000415,C00344,2024-10-16,Delivered,2024-10-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O000416,C00336,2023-11-09,Delivered,2023-11-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O000417,C00357,2023-01-11,Delivered,2023-01-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O000418,C00186,2023-01-08,Delivered,2023-01-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O000419,C00195,2024-06-20,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000420,C00030,2023-12-13,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000421,C00064,2023-08-07,Delivered,2023-08-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O000422,C00031,2023-02-28,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000423,C00023,2023-07-22,Delivered,2023-07-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O000424,C00150,2023-04-22,Delivered,2023-04-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O000425,C00123,2024-11-13,Returned,2024-11-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O000426,C00253,2023-06-09,Delivered,2023-06-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O000427,C00016,2024-09-24,delivered,2024-09-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O000428,C00209,2024-09-17,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000429,C00084,2024-03-12,DELIVERED,2024-03-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O000430,C00205,2023-04-23,Delivered,2023-04-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O000431,C00203,2023-11-26,Delivered,2023-12-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O000432,C00121,2024-11-30,delivered,2024-12-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O000433,C00316,2023-05-04,Delivered,2023-05-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O000434,C00115,2024-03-04,Delivered,2024-03-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O000435,C00209,2023-01-23,Delivered,2023-01-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O000436,C00280,2024-05-21,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000437,C00212,2023-07-31,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000438,C00318,2024-06-21,Delivered,2024-06-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O000439,C00214,2023-05-17,CANCELLED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000440,C00228,2023-03-27,delivered,2023-04-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O000441,C00122,2023-06-30,Returned,2023-07-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O000442,C00367,2024-03-20,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000443,C00051,2024-02-08,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000444,C00077,2023-01-13,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000445,C00021,2023-02-14,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000446,C00222,2024-07-09,CANCELLED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000447,C00065,2023-01-22,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000448,C00174,2023-04-26,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000449,C00126,2024-06-27,Delivered,2024-06-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O000450,C00110,2023-03-20,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000451,C00030,2024-08-14,Returned,2024-08-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O000452,C00337,2024-02-28,Delivered,2024-03-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O000453,C00245,2023-01-18,Delivered,2023-01-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O000454,C00320,2023-09-06,CANCELLED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000455,C00227,2024-12-13,Delivered,2024-12-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O000456,C00388,2024-03-02,Delivered,2024-03-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O000457,C00218,2023-02-02,Delivered,2023-02-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O000458,C00159,2024-06-18,RETURNED,2024-06-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O000459,C00088,2024-05-03,Delivered,2024-05-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O000460,C00167,2023-06-16,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000461,C00341,2024-10-15,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000462,C00344,2023-12-31,delivered,2024-01-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O000463,C00250,2024-11-29,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000464,C00399,2024-06-12,Delivered,2024-06-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O000465,C00110,2024-11-30,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000466,C00204,2023-04-10,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000467,C00321,2023-10-30,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000468,C00008,2023-05-07,Delivered,2023-05-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O000469,C00235,2024-02-28,Delivered,2024-02-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O000470,C00113,2023-01-09,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000471,C00050,2024-04-22,Delivered,2024-04-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O000472,C00194,2023-11-21,Returned,2023-11-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O000473,C00130,2024-03-16,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000474,C00070,2023-06-30,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000475,C00100,2023-08-08,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000476,C00123,2024-12-14,Delivered,2024-12-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O000477,C00347,2023-11-21,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000478,C00370,2023-01-04,Returned,2023-01-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O000479,C00309,2024-03-06,Delivered,2024-03-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O000480,C00270,2024-05-29,Delivered,2024-06-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O000481,C00171,2023-07-01,Delivered,2023-07-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O000482,C00149,2024-09-30,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000483,C00170,2023-08-17,delivered,2023-08-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O000484,C00197,2024-11-20,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000485,C00171,2024-06-15,delivered,2024-06-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O000486,C00107,2024-06-13,DELIVERED,2024-06-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O000487,C00079,2024-08-30,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000488,C00347,2023-05-14,Delivered,2023-05-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O000489,C00237,2023-02-22,PLACED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000490,C00345,2023-04-20,Delivered,2023-04-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O000491,C00184,2023-08-04,Delivered,2023-08-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O000492,C00378,2023-12-18,Delivered,2023-12-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O000493,C00259,2023-04-28,PLACED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000494,C00248,2024-10-29,Delivered,2024-11-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O000495,C00225,2024-05-14,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000496,C00105,2023-03-07,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000497,C00081,2023-08-09,delivered,2023-08-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O000498,C00242,2023-11-26,Delivered,2023-12-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O000499,C00049,2024-03-07,Delivered,2024-03-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O000500,C00092,2024-10-21,Returned,2024-10-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O000501,C00127,2023-11-21,Delivered,2023-11-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O000502,C00006,2024-05-20,returned,2024-05-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O000503,C00374,2024-03-22,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000504,C00154,2023-04-24,returned,2023-05-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O000505,C00198,2023-05-06,Delivered,2023-05-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O000506,C00124,2024-11-06,Delivered,2024-11-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O000507,C00043,2023-11-17,Delivered,2023-11-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O000508,C00045,2023-07-27,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000509,C00222,2023-04-23,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000510,C00196,2023-08-06,Delivered,2023-08-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O000511,C00103,2023-10-10,Delivered,2023-10-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O000512,C00163,2023-03-09,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000513,C00343,2023-04-07,Delivered,2023-04-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O000514,C00348,2023-01-14,delivered,2023-01-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O000515,C00328,2023-01-02,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000516,C00285,2023-08-22,Delivered,2023-08-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O000517,C00121,2023-12-28,Delivered,2024-01-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O000518,C00069,2023-09-08,Delivered,2023-09-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O000519,C00127,2024-10-03,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O000520,C00339,2023-11-13,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
